arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,source_file,row_index_raw,mandi_id_raw,mandi_id_status,crop_name_raw,arrival_quantity_raw,quantity_quintals,unit_extracted,unit_status,negative_quantity_flag,unit_conflict_flag,unit_unresolvable,missing_variety,missing_farmer_count,surrogate_id,is_duplicate
ARR0019362,2026-02-16,MANDI027,Cotton,Pusa-1121,436.96,Quintals,116.0,track3_mandi_arrivals.csv,7564,MANDI027,normalized,Narma,436.96,436.96,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0011863,16.08.2026,MANDI052,Sugarcane,,134.11,Q,35.0,track3_mandi_arrivals.csv,7565,MANDI052,normalized,sugarcane,134.11,134.11,Q,resolved_separate,0,0,0,1,0,0,0
ARR0009793,2026/08/30,MANDI028,Cotton,Premium,343.08 qtl,,150.0,track3_mandi_arrivals.csv,7566,mandi_028,normalized,Kapas,343.08 qtl,343.08,qtl,resolved,0,0,0,0,0,0,0
ARR0011143,2026/05/11,MANDI047,Mustard,Local,272.28,Quintals,89.0,track3_mandi_arrivals.csv,7567,MANDI047,normalized,Mustard,272.28,272.28,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0019938,2026/02/05,MANDI006,Sugarcane,Premium,34284.0,KGS,129.0,track3_mandi_arrivals.csv,7568,MANDI006,normalized,गन्ना,34284.0,342.84000000000003,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0007956,17/07/2026,MANDI037,Corn,Local,42550.0,KGS,113.0,track3_mandi_arrivals.csv,7569,MANDI037,normalized,Corn,42550.0,425.5,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0003416,14-Feb-2026,MANDI055,REQUIRES_INVESTIGATION,HD-2967,32.125,MT,96.0,track3_mandi_arrivals.csv,7570,MANDI055,normalized,मक्का,32.125,321.25,MT,resolved_separate,0,0,0,0,0,0,0
ARR0009323,2026-03-01,MANDI011,REQUIRES_INVESTIGATION,Local,25.831,Tonnes,126.0,track3_mandi_arrivals.csv,7571,MANDI-011,normalized,Sarson,25.831,258.31,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0000170,16.03.2026,MANDI002,Sugarcane,Pusa-1121,13368.0,KGS,25.0,track3_mandi_arrivals.csv,7573,MANDI-002,normalized,गन्ना,13368.0,133.68,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0020077,27/07/2026,MANDI014,Wheat,Local,39191.0,KGS,74.0,track3_mandi_arrivals.csv,7574,M014,normalized,Wheat,39191.0,391.91,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0014778,01.06.2026,MANDI006,Cotton,Pusa-1121,-481.22,Qtl,112.0,track3_mandi_arrivals.csv,7575,006,normalized,Cotton,-481.22,,-481.22,negative,1,0,0,0,0,0,0
ARR0023593,03-07-2026,MANDI053,Cotton,,21.551,MT,91.0,track3_mandi_arrivals.csv,7576,MANDI053,normalized,cotton,21.551,215.51,MT,resolved_separate,0,0,0,1,0,0,0
ARR0011834,10.06.2026,MANDI005,REQUIRES_INVESTIGATION,PBW-343,293.83,Qtl,91.0,track3_mandi_arrivals.csv,7577,MANDI005,normalized,Maize,293.83,293.83,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0012860,31/07/2026,MANDI012,REQUIRES_INVESTIGATION,Premium,448.98,quintal,70.0,track3_mandi_arrivals.csv,7578,mandi012,normalized,Basmati,448.98,448.98,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0005986,2026/07/18,MANDI006,Corn,HD-2967,392.1 qtl,,74.0,track3_mandi_arrivals.csv,7579,MANDI006,normalized,Makka,392.1 qtl,392.1,qtl,resolved,0,0,0,0,0,0,0
ARR0019659,18/01/2026,MANDI043,Sugarcane,PBW-343,6258.0,kg,136.0,track3_mandi_arrivals.csv,7580,MANDI043,normalized,sugarcane,6258.0,62.58,kg,resolved_separate,0,0,0,0,0,0,0
ARR0005254,2026-03-08,MANDI006,Wheat,Hybrid,82.42,qtl,137.0,track3_mandi_arrivals.csv,7581,MANDI006,normalized,गेहूं,82.42,82.42,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0020770,2026/07/27,MANDI049,Cotton,,1.6510000000000002,MT,76.0,track3_mandi_arrivals.csv,7582,MANDI049,normalized,Kapas,1.6510000000000002,16.51,MT,resolved_separate,0,0,0,1,0,0,0
ARR0015487,29/04/2026,MANDI033,Cotton,Premium,37.537,MT,133.0,track3_mandi_arrivals.csv,7583,MANDI033,normalized,Narma,37.537,375.37,MT,resolved_separate,0,0,0,0,0,0,0
ARR0016680,2026/04/06,MANDI053,Mustard,Local,30.268,MT,75.0,track3_mandi_arrivals.csv,7584,mandi053,normalized,Sarso,30.268,302.68,MT,resolved_separate,0,0,0,0,0,0,0
ARR0022753,12/04/2026,MANDI009,Mustard,HD-2967,477.3,Qtl,,track3_mandi_arrivals.csv,7585,MANDI009,normalized,Mustard,477.3,477.3,Qtl,resolved_separate,0,0,0,0,1,0,0
ARR0017471,2026/08/04,MANDI015,REQUIRES_INVESTIGATION,Local,270.6 qtl,,135.0,track3_mandi_arrivals.csv,7586,MANDI015,normalized,Sarson,270.6 qtl,270.6,qtl,resolved,0,0,0,0,0,0,0
ARR0018743,30/05/2026,MANDI037,Corn,PBW-343,49.3,quintal,46.0,track3_mandi_arrivals.csv,7587,mandi_037,normalized,Corn,49.3,49.3,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0011604,24.08.2026,MANDI034,Cotton,Pusa-1121,350.81 qtl,,126.0,track3_mandi_arrivals.csv,7588,MANDI-034,normalized,Kapas,350.81 qtl,350.81,qtl,resolved,0,0,0,0,0,0,0
ARR0000580,2026-01-03,MANDI007,Sugarcane,PBW-343,31363.0,KGS,48.0,track3_mandi_arrivals.csv,7589,mandi007,normalized,Sugarcane,31363.0,313.63,KGS,resolved_separate,0,0,0,0,0,0,0
SURROGATE_ARR_000138,2026-02-01,MANDI023,REQUIRES_INVESTIGATION,Pusa-1121,497.01,Qtl,,track3_mandi_arrivals.csv,7590,MANDI-023,normalized,धान,497.01,497.01,Qtl,resolved_separate,0,0,0,0,1,1,0
ARR0024643,2026-01-20,MANDI020,Sugarcane,PBW-343,306.56 qtl,,78.0,track3_mandi_arrivals.csv,7591,MANDI-020,normalized,sugarcane,306.56 qtl,306.56,qtl,resolved,0,0,0,0,0,0,0
ARR0002456,2026/02/21,MANDI020,Paddy,,260.24 qtl,,93.0,track3_mandi_arrivals.csv,7592,MANDI020,normalized,Paddy,260.24 qtl,260.24,qtl,resolved,0,0,0,1,0,0,0
ARR0012982,06-Aug-2026,MANDI041,Cotton,HD-2967,78.26,qtl,68.0,track3_mandi_arrivals.csv,7593,MANDI041,normalized,कपास,78.26,78.26,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0004809,16/06/2026,MANDI030,Paddy,Premium,23785.0,Kgs,51.0,track3_mandi_arrivals.csv,7594,MANDI030,normalized,Paddy,23785.0,237.85,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0009015,07/06/2026,MANDI056,REQUIRES_INVESTIGATION,Local,252.03 qtl,,102.0,track3_mandi_arrivals.csv,7595,MANDI056,normalized,मक्का,252.03 qtl,252.03,qtl,resolved,0,0,0,0,0,0,0
ARR0009060,14-Jul-2026,MANDI022,Sugarcane,Pusa-1121,47442.0,KGS,95.0,track3_mandi_arrivals.csv,7596,MANDI022,normalized,Sugarcane,47442.0,474.42,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0000138,15/05/2026,MANDI027,REQUIRES_INVESTIGATION,Hybrid,13566.0,kg,,track3_mandi_arrivals.csv,7597,MANDI-027,normalized,Sarson,13566.0,135.66,kg,resolved_separate,0,0,0,0,1,0,0
ARR0005130,2026/02/24,MANDI038,Cotton,PBW-343,29335.000000000004,Kilo,62.0,track3_mandi_arrivals.csv,7598,MANDI038,normalized,Narma,29335.000000000004,293.35,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0019708,13/01/2026,MANDI033,Cotton,,109.71,Q,,track3_mandi_arrivals.csv,7599,mandi_033,normalized,Narma,109.71,109.71,Q,resolved_separate,0,0,0,1,1,0,0
ARR0015972,10/05/2026,MANDI006,REQUIRES_INVESTIGATION,HD-2967,27.611,Tonnes,134.0,track3_mandi_arrivals.csv,7600,MANDI006,normalized,Sarson,27.611,276.11,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0017621,12-Feb-2026,MANDI040,Cotton,Premium,25.478,T,,track3_mandi_arrivals.csv,7601,mandi_040,normalized,Narma,25.478,254.78000000000003,T,resolved_separate,0,0,0,0,1,0,0
ARR0018976,02-12-2026,MANDI032,Sugarcane,HD-2967,11.973,Tonnes,28.0,track3_mandi_arrivals.csv,7602,MANDI032,normalized,Sugarcane,11.973,119.73,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0007569,05-26-2026,MANDI005,REQUIRES_INVESTIGATION,,39693.0,kg,53.0,track3_mandi_arrivals.csv,7603,MANDI005,normalized,Chawal,39693.0,396.93,kg,resolved_separate,0,0,0,1,0,0,0
ARR0022906,19-Apr-2026,MANDI020,Mustard,Premium,26339.999999999996,KGS,120.0,track3_mandi_arrivals.csv,7604,mandi_020,normalized,Mustard,26339.999999999996,263.4,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0011195,06-Sep-2026,MANDI025,Paddy,,7320.0,Kgs,,track3_mandi_arrivals.csv,7605,MANDI025,normalized,Paddy,7320.0,73.2,Kgs,resolved_separate,0,0,0,1,1,0,0
ARR0000518,12-May-2026,MANDI036,Wheat,PBW-343,"36,850.0 KG",,119.0,track3_mandi_arrivals.csv,7606,MANDI036,normalized,Gehun,"36,850.0 KG",368.5,kg,resolved,0,0,0,0,0,0,0
ARR0013313,2026-08-03,MANDI033,Corn,PBW-343,24.689,Tonnes,78.0,track3_mandi_arrivals.csv,7607,mandi033,normalized,Corn,24.689,246.89,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0006953,26-Apr-2026,MANDI048,Cotton,,165.46,Qtl,69.0,track3_mandi_arrivals.csv,7608,048,normalized,Cotton,165.46,165.46,Qtl,resolved_separate,0,0,0,1,0,0,0
ARR0017288,2026-04-15,MANDI018,REQUIRES_INVESTIGATION,Pusa-1121,263.65,Quintals,71.0,track3_mandi_arrivals.csv,7609,mandi_018,normalized,चावल,263.65,263.65,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0012130,17/01/2026,MANDI008,Cotton,Hybrid,27.083999999999996,Tonnes,56.0,track3_mandi_arrivals.csv,7610,MANDI008,normalized,Cotton,27.083999999999996,270.84,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0009819,08.07.2026,MANDI056,Paddy,Premium,"6,504.000000000001 KG",,67.0,track3_mandi_arrivals.csv,7611,MANDI056,normalized,paddy,"6,504.000000000001 KG",65.04,kg,resolved,0,0,0,0,0,0,0
ARR0004338,2026/04/06,MANDI053,Corn,,19992.0,kg,98.0,track3_mandi_arrivals.csv,7612,MANDI-053,normalized,corn,19992.0,199.92000000000002,kg,resolved_separate,0,0,0,1,0,0,0
ARR0001030,2026-08-25,MANDI041,Sugarcane,Hybrid,14.596,Tonnes,127.0,track3_mandi_arrivals.csv,7613,MANDI041,normalized,गन्ना,14.596,145.96,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0021748,2026-08-07,MANDI010,REQUIRES_INVESTIGATION,PBW-343,34.671,MT,53.0,track3_mandi_arrivals.csv,7614,MANDI-010,normalized,Ganna,34.671,346.71,MT,resolved_separate,0,0,0,0,0,0,0
ARR0020812,11/05/2026,MANDI055,Sugarcane,Hybrid,428.4,Q,106.0,track3_mandi_arrivals.csv,7615,MANDI055,normalized,गन्ना,428.4,428.4,Q,resolved_separate,0,0,0,0,0,0,0
ARR0018577,10/07/2026,MANDI053,Corn,,45.125,tonnes,147.0,track3_mandi_arrivals.csv,7616,MANDI053,normalized,Corn,45.125,451.25,tonnes,resolved_separate,0,0,0,1,0,0,0
ARR0015732,2026-05-17,MANDI001,REQUIRES_INVESTIGATION,PBW-343,409.01 qtl,,33.0,track3_mandi_arrivals.csv,7617,mandi001,normalized,धान,409.01 qtl,409.01,qtl,resolved,0,0,0,0,0,0,0
ARR0007049,2026/02/04,MANDI011,Mustard,Premium,179.77,Q,132.0,track3_mandi_arrivals.csv,7618,mandi_011,normalized,Sarso,179.77,179.77,Q,resolved_separate,0,0,0,0,0,0,0
ARR0001113,06-06-2026,MANDI031,Cotton,,50.37,Qtl,19.0,track3_mandi_arrivals.csv,7619,MANDI031,normalized,Narma,50.37,50.37,Qtl,resolved_separate,0,0,0,1,0,0,0
ARR0012067,08/03/2026,MANDI052,REQUIRES_INVESTIGATION,PBW-343,344.77,quintal,,track3_mandi_arrivals.csv,7620,M052,normalized,मक्का,344.77,344.77,quintal,resolved_separate,0,0,0,0,1,0,0
ARR0006746,2026/02/04,MANDI017,Mustard,PBW-343,248.53,Qtl,145.0,track3_mandi_arrivals.csv,7621,MANDI017,normalized,Sarso,248.53,248.53,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0005460,2026/01/15,MANDI055,Corn,Pusa-1121,23718.0,Kilo,32.0,track3_mandi_arrivals.csv,7622,M055,normalized,Corn,23718.0,237.18,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0003853,01-Apr-2026,MANDI049,Corn,PBW-343,27222.000000000004,kg,,track3_mandi_arrivals.csv,7623,MANDI049,normalized,Corn,27222.000000000004,272.22,kg,resolved_separate,0,0,0,0,1,0,0
ARR0008311,03-Aug-2026,MANDI036,Wheat,PBW-343,350.21 qtl,,24.0,track3_mandi_arrivals.csv,7624,M036,normalized,GEHUN,350.21 qtl,350.21,qtl,resolved,0,0,0,0,0,0,0
ARR0009170,08.04.2026,MANDI030,REQUIRES_INVESTIGATION,,158.95,Q,18.0,track3_mandi_arrivals.csv,7625,mandi_030,normalized,Maize,158.95,158.95,Q,resolved_separate,0,0,0,1,0,0,0
ARR0009729,03-24-2026,MANDI011,Sugarcane,Premium,27345.0,kg,,track3_mandi_arrivals.csv,7626,MANDI011,normalized,Sugarcane,27345.0,273.45,kg,resolved_separate,0,0,0,0,1,0,0
ARR0009141,16.05.2026,MANDI039,REQUIRES_INVESTIGATION,,98.07 qtl,,,track3_mandi_arrivals.csv,7627,mandi039,normalized,Chawal,98.07 qtl,98.07,qtl,resolved,0,0,0,1,1,0,0
ARR0001398,02-Jun-2026,MANDI017,Sugarcane,Pusa-1121,203.09,Q,73.0,track3_mandi_arrivals.csv,7628,mandi_017,normalized,गन्ना,203.09,203.09,Q,resolved_separate,0,0,0,0,0,0,0
ARR0021614,2026-07-01,MANDI026,Wheat,PBW-343,481.89,quintal,60.0,track3_mandi_arrivals.csv,7629,MANDI026,normalized,Kanak,481.89,481.89,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0007443,2026/06/08,MANDI004,Sugarcane,Pusa-1121,15.37,Qtl,17.0,track3_mandi_arrivals.csv,7630,MANDI-004,normalized,sugarcane,15.37,15.37,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0002919,02/03/2026,MANDI023,Mustard,Local,29725.0,Kgs,,track3_mandi_arrivals.csv,7631,MANDI-023,normalized,Mustard,29725.0,297.25,Kgs,resolved_separate,0,0,0,0,1,0,0
ARR0010951,22.01.2026,MANDI048,Cotton,Premium,2805.0,kg,,track3_mandi_arrivals.csv,7632,M048,normalized,कपास,2805.0,28.05,kg,resolved_separate,0,0,0,0,1,0,0
ARR0005338,2026/06/13,MANDI050,Corn,Premium,34.29,Q,,track3_mandi_arrivals.csv,7633,MANDI050,normalized,Corn,34.29,34.29,Q,resolved_separate,0,0,0,0,1,0,0
ARR0003911,2026/01/13,MANDI047,Mustard,HD-2967,28687.0,Kgs,139.0,track3_mandi_arrivals.csv,7634,mandi_047,normalized,mustard,28687.0,286.87,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0012253,2026-02-04,MANDI001,Cotton,Premium,338.35,Qtl,120.0,track3_mandi_arrivals.csv,7635,MANDI-001,normalized,Narma,338.35,338.35,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0006310,2026-04-01,MANDI006,Wheat,Hybrid,"35,675.0 KG",,75.0,track3_mandi_arrivals.csv,7636,006,normalized,WHEAT,"35,675.0 KG",356.75,kg,resolved,0,0,0,0,0,0,0
ARR0006900,2026/01/06,MANDI021,Wheat,Local,1543.0,Kgs,59.0,track3_mandi_arrivals.csv,7637,MANDI021,normalized,गेहूं,1543.0,15.43,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0024293,05-Jan-2026,MANDI005,Mustard,,24.381999999999998,T,39.0,track3_mandi_arrivals.csv,7638,mandi_005,normalized,सरसों,24.381999999999998,243.82,T,resolved_separate,0,0,0,1,0,0,0
ARR0008140,03-05-2026,MANDI032,Cotton,Pusa-1121,21595.0,Kgs,127.0,track3_mandi_arrivals.csv,7639,MANDI-032,normalized,कपास,21595.0,215.95000000000002,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0018688,20/05/2026,MANDI054,Cotton,PBW-343,386.08 qtl,,12.0,track3_mandi_arrivals.csv,7640,MANDI054,normalized,Cotton,386.08 qtl,386.08,qtl,resolved,0,0,0,0,0,0,0
ARR0006865,07/09/2026,MANDI011,Sugarcane,Premium,489.33,Quintals,,track3_mandi_arrivals.csv,7641,MANDI-011,normalized,Sugarcane,489.33,489.33,Quintals,resolved_separate,0,0,0,0,1,0,0
ARR0017345,09-Feb-2026,MANDI025,REQUIRES_INVESTIGATION,HD-2967,28838.0,Kilo,,track3_mandi_arrivals.csv,7642,MANDI025,normalized,Maize,28838.0,288.38,Kilo,resolved_separate,0,0,0,0,1,0,0
ARR0016005,09/03/2026,MANDI056,Corn,PBW-343,291.57,Quintals,54.0,track3_mandi_arrivals.csv,7643,056,normalized,Makki,291.57,291.57,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0010306,2026-06-21,MANDI054,Cotton,Local,41.688,tonnes,125.0,track3_mandi_arrivals.csv,7644,MANDI054,normalized,Cotton,41.688,416.88,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0015169,2026-07-13,MANDI007,REQUIRES_INVESTIGATION,PBW-343,78.07,qtl,124.0,track3_mandi_arrivals.csv,7645,MANDI007,normalized,Sarson,78.07,78.07,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0024061,08-24-2026,MANDI027,Cotton,Local,17.409,MT,109.0,track3_mandi_arrivals.csv,7646,MANDI-027,normalized,cotton,17.409,174.08999999999997,MT,resolved_separate,0,0,0,0,0,0,0
ARR0016079,06-15-2026,MANDI008,Mustard,Pusa-1121,45.62 qtl,,43.0,track3_mandi_arrivals.csv,7647,MANDI-008,normalized,mustard,45.62 qtl,45.62,qtl,resolved,0,0,0,0,0,0,0
ARR0014231,2026-05-29,MANDI042,Mustard,,"8,073.0 KG",,53.0,track3_mandi_arrivals.csv,7648,MANDI042,normalized,mustard,"8,073.0 KG",80.73,kg,resolved,0,0,0,1,0,0,0
ARR0017548,2026-06-07,MANDI020,REQUIRES_INVESTIGATION,,-307.35,Qtl,123.0,track3_mandi_arrivals.csv,7649,mandi020,normalized,Maize,-307.35,,-307.35,negative,1,0,0,1,0,0,0
ARR0012594,05-20-2026,MANDI025,REQUIRES_INVESTIGATION,PBW-343,459.21,Quintals,51.0,track3_mandi_arrivals.csv,7650,MANDI-025,normalized,Maize,459.21,459.21,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0021825,03-12-2026,MANDI017,Mustard,Pusa-1121,22.971,tonnes,96.0,track3_mandi_arrivals.csv,7651,MANDI-017,normalized,Sarso,22.971,229.71,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0014735,2026-03-05,MANDI014,Wheat,Premium,43.367000000000004,Tonnes,114.0,track3_mandi_arrivals.csv,7652,mandi014,normalized,Wheat,43.367000000000004,433.6700000000001,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0014008,11-Aug-2026,MANDI017,REQUIRES_INVESTIGATION,,"21,919.0 KG",,131.0,track3_mandi_arrivals.csv,7653,MANDI017,normalized,Ganna,"21,919.0 KG",219.19,kg,resolved,0,0,0,1,0,0,0
ARR0002496,04-Apr-2026,MANDI055,Mustard,Hybrid,419.89,Q,106.0,track3_mandi_arrivals.csv,7654,MANDI055,normalized,Mustard,419.89,419.89,Q,resolved_separate,0,0,0,0,0,0,0
ARR0016239,17-Mar-2026,MANDI015,Wheat,,79.16,Qtl,114.0,track3_mandi_arrivals.csv,7655,MANDI015,normalized,Gehun,79.16,79.16,Qtl,resolved_separate,0,0,0,1,0,0,0
ARR0011021,2026/04/27,MANDI044,Cotton,PBW-343,317.4,quintal,88.0,track3_mandi_arrivals.csv,7656,mandi_044,normalized,Cotton,317.4,317.4,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0000747,2026/04/17,MANDI001,Wheat,Pusa-1121,-194.81,KG,130.0,track3_mandi_arrivals.csv,7657,MANDI001,normalized,GEHUN,-194.81,,-194.81,negative,1,0,0,0,0,0,0
ARR0024046,03/02/2026,MANDI046,Sugarcane,PBW-343,24793.0,Kilo,93.0,track3_mandi_arrivals.csv,7658,MANDI046,normalized,sugarcane,24793.0,247.93,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0012369,2026-02-26,MANDI046,Paddy,PBW-343,433.8,Quintals,,track3_mandi_arrivals.csv,7659,MANDI046,normalized,Paddy,433.8,433.8,Quintals,resolved_separate,0,0,0,0,1,0,0
ARR0002702,27/02/2026,MANDI046,REQUIRES_INVESTIGATION,Pusa-1121,224.36,Q,70.0,track3_mandi_arrivals.csv,7660,MANDI046,normalized,Basmati,224.36,224.36,Q,resolved_separate,0,0,0,0,0,0,0
ARR0006182,2026/01/26,MANDI038,Wheat,Premium,407.33,Qtl,,track3_mandi_arrivals.csv,7661,mandi038,normalized,Gehun,407.33,407.33,Qtl,resolved_separate,0,0,0,0,1,0,0
ARR0011877,06-01-2026,MANDI017,REQUIRES_INVESTIGATION,HD-2967,39.47,Tonnes,80.0,track3_mandi_arrivals.csv,7662,mandi017,normalized,धान,39.47,394.7,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0001795,01-Aug-2026,MANDI047,Wheat,Premium,8390.0,KGS,49.0,track3_mandi_arrivals.csv,7663,M047,normalized,wheat,8390.0,83.9,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0021222,07-09-2026,MANDI034,Paddy,PBW-343,401.72 qtl,,102.0,track3_mandi_arrivals.csv,7664,mandi_034,normalized,paddy,401.72 qtl,401.72,qtl,resolved,0,0,0,0,0,0,0
SURROGATE_ARR_000139,03-01-2026,MANDI033,Paddy,Premium,205.89,Q,85.0,track3_mandi_arrivals.csv,7665,mandi033,normalized,Paddy,205.89,205.89,Q,resolved_separate,0,0,0,0,0,1,0
ARR0019373,24.05.2026,MANDI003,REQUIRES_INVESTIGATION,Pusa-1121,39393.0,KGS,13.0,track3_mandi_arrivals.csv,7666,M003,normalized,Chawal,39393.0,393.93,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0008179,2026-05-04,MANDI003,Cotton,Hybrid,75.61,quintal,36.0,track3_mandi_arrivals.csv,7667,MANDI003,normalized,Cotton,75.61,75.61,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0006661,22-Jun-2026,MANDI024,Mustard,Pusa-1121,36.799,Tonnes,,track3_mandi_arrivals.csv,7668,M024,normalized,mustard,36.799,367.99,Tonnes,resolved_separate,0,0,0,0,1,0,0
ARR0016982,2026-03-02,MANDI047,Sugarcane,Local,-302.01,Qtl,138.0,track3_mandi_arrivals.csv,7669,MANDI047,normalized,Sugarcane,-302.01,,-302.01,negative,1,0,0,0,0,0,0
ARR0015773,22/05/2026,MANDI033,Mustard,Hybrid,48.548,MT,10.0,track3_mandi_arrivals.csv,7670,MANDI033,normalized,mustard,48.548,485.48,MT,resolved_separate,0,0,0,0,0,0,0
ARR0010625,12/04/2026,MANDI055,Wheat,Premium,11.352,Tonnes,80.0,track3_mandi_arrivals.csv,7671,MANDI055,normalized,गेहूं,11.352,113.52000000000001,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0001777,2026-06-18,MANDI049,Wheat,Local,364.28,quintal,147.0,track3_mandi_arrivals.csv,7672,mandi049,normalized,गेहूं,364.28,364.28,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0014868,06-19-2026,MANDI028,Sugarcane,HD-2967,151.79 qtl,,9.0,track3_mandi_arrivals.csv,7673,MANDI-028,normalized,Sugarcane,151.79 qtl,151.79,qtl,resolved,0,0,0,0,0,0,0
ARR0004630,24-Apr-2026,MANDI028,REQUIRES_INVESTIGATION,Premium,49254.0,Kilo,104.0,track3_mandi_arrivals.csv,7674,MANDI-028,normalized,Sarson,49254.0,492.54,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0018479,15/07/2026,MANDI014,Cotton,Pusa-1121,-450.71,KG,30.0,track3_mandi_arrivals.csv,7675,MANDI014,normalized,cotton,-450.71,,-450.71,negative,1,0,0,0,0,0,0
ARR0013838,2026-07-18,MANDI022,Sugarcane,Local,33.669,tonnes,139.0,track3_mandi_arrivals.csv,7676,MANDI022,normalized,sugarcane,33.669,336.68999999999994,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0011213,21-Jun-2026,MANDI049,Sugarcane,,462.8,Qtl,110.0,track3_mandi_arrivals.csv,7677,MANDI-049,normalized,Sugarcane,462.8,462.8,Qtl,resolved_separate,0,0,0,1,0,0,0
ARR0014029,2026/03/31,MANDI024,Mustard,Pusa-1121,289.84 qtl,,100.0,track3_mandi_arrivals.csv,7678,mandi_024,normalized,mustard,289.84 qtl,289.84,qtl,resolved,0,0,0,0,0,0,0
ARR0017428,21/03/2026,MANDI030,Wheat,,2878.0,Kgs,139.0,track3_mandi_arrivals.csv,7679,MANDI-030,normalized,Wheat,2878.0,28.78,Kgs,resolved_separate,0,0,0,1,0,0,0
ARR0017013,17-Jul-2026,MANDI005,Sugarcane,PBW-343,193.96,Q,126.0,track3_mandi_arrivals.csv,7680,MANDI-005,normalized,Ganne,193.96,193.96,Q,resolved_separate,0,0,0,0,0,0,0
ARR0007987,2026-04-03,MANDI031,Corn,Hybrid,43224.0,Kilo,,track3_mandi_arrivals.csv,7681,MANDI031,normalized,Corn,43224.0,432.24,Kilo,resolved_separate,0,0,0,0,1,0,0
ARR0005283,29-Jun-2026,MANDI016,Wheat,PBW-343,20067.0,kg,81.0,track3_mandi_arrivals.csv,7682,016,normalized,Gehun,20067.0,200.67000000000002,kg,resolved_separate,0,0,0,0,0,0,0
ARR0008584,08-30-2026,MANDI028,Sugarcane,HD-2967,"24,788.0 KG",,37.0,track3_mandi_arrivals.csv,7683,MANDI028,normalized,Sugarcane,"24,788.0 KG",247.88,kg,resolved,0,0,0,0,0,0,0
ARR0022838,23.06.2026,MANDI023,Mustard,PBW-343,437.8,Quintals,138.0,track3_mandi_arrivals.csv,7684,MANDI023,normalized,Mustard,437.8,437.8,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0007096,21/05/2026,MANDI010,Sugarcane,Pusa-1121,299.68,qtl,83.0,track3_mandi_arrivals.csv,7685,MANDI010,normalized,Sugarcane,299.68,299.68,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0012671,19-Mar-2026,MANDI052,REQUIRES_INVESTIGATION,HD-2967,"21,121.0 KG",,88.0,track3_mandi_arrivals.csv,7686,MANDI052,normalized,Sarson,"21,121.0 KG",211.21,kg,resolved,0,0,0,0,0,0,0
ARR0000382,2026/03/22,MANDI025,Cotton,PBW-343,34391.0,Kgs,,track3_mandi_arrivals.csv,7687,mandi_025,normalized,cotton,34391.0,343.91,Kgs,resolved_separate,0,0,0,0,1,0,0
