record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,source_file,row_index_raw,mandi_id_raw,mandi_id_status,crop_name_raw,min_price_raw,min_price_status,max_price_raw,max_price_status,modal_price_raw,modal_price_status,msp_raw,msp_status,missing_mandi_id,missing_district
PR005555,14.04.2026,MANDI031,,Sugarcane,3205.35,3462.0,3333.56,,track3_price_and_msp.json,1286,MANDI-031,normalized,Ganne,"₹3,205.35",resolved,"INR 3,462",resolved,3333.56,resolved,,empty,0,0
PR002355,11/02/2026,MANDI040,Ludhiana,Sugarcane,3195.62,,3414.1337467024073,3500.0,track3_price_and_msp.json,1287,MANDI040,normalized,Ganne,3195.62,resolved,"Rs. 3,633",invalid_numeric,3414.1337467024073,resolved,3500,resolved,0,0
PR008309,01-21-2026,MANDI049,Ferozepur,REQUIRES_INVESTIGATION,2211.02,2543.0,,,track3_price_and_msp.json,1288,MANDI049,normalized,धान,2211.02,resolved,"₹2,543.00",resolved,"Rs. 2,377",invalid_numeric,,empty,0,0
PR011975,2026/04/26,,Ferozepur,REQUIRES_INVESTIGATION,2023.65,2207.08,2115.37,2090.0,track3_price_and_msp.json,1289,,missing,Maize,"2,023.65/-",resolved,2207.08,resolved,2115.37,resolved,"₹2,090.00",resolved,1,0
PR004383,07/07/2026,MANDI024,Bathinda,Wheat,,2538.83,,,track3_price_and_msp.json,1290,M024,normalized,गेहूं,"Rs. 2,198",invalid_numeric,2538.83,resolved,"Rs. 2,369",invalid_numeric,,empty,0,0
PR010167,2026-01-27,MANDI001,Jalandhar,Mustard,5036.439781677617,5709.06,,,track3_price_and_msp.json,1291,mandi_001,normalized,सरसों,5036.439781677617,resolved,5709.06,resolved,"Rs. 5,373",invalid_numeric,,empty,0,0
PR010954,01-24-2026,MANDI044,Fatehabad,Sugarcane,3149.3430702124083,3316.25,,3500.0,track3_price_and_msp.json,1292,mandi_044,normalized,sugarcane,3149.3430702124083,resolved,"₹3,316.25",resolved,,empty,3500,resolved,0,0
PR002174,25-Apr-2026,MANDI006,Amritsar,Sugarcane,3098.99,3344.49,,,track3_price_and_msp.json,1293,MANDI006,normalized,Ganne,3098.99,resolved,"3,344.49/-",resolved,"Rs. 3,222",invalid_numeric,,empty,0,0
PR002654,24-Jan-2026,MANDI009,Ludhiana,REQUIRES_INVESTIGATION,3227.68,,,3500.0,track3_price_and_msp.json,1294,MANDI009,normalized,Ganna,"3,227.68/-",resolved,"Rs. 3,595",invalid_numeric,,empty,"3,500.00/-",resolved,0,0
PR010500,01.01.2026,MANDI044,,Corn,2093.5,2547.81,2321.0,,track3_price_and_msp.json,1295,mandi_044,normalized,Makka,"₹2,093.50",resolved,"₹2,547.81",resolved,"INR 2,321",resolved,"Rs. 2,090",invalid_numeric,0,0
PR003868,31/05/2026,MANDI002,Ambala,Sugarcane,3530.517457118641,4126.21,3828.0,3500.0,track3_price_and_msp.json,1296,MANDI002,normalized,Ganne,3530.517457118641,resolved,"₹4,126.21",resolved,"INR 3,828",resolved,"INR 3,500",resolved,0,0
PR005213,01/05/2026,MANDI057,,Wheat,2362.33,2806.88,2585.0,,track3_price_and_msp.json,1297,MANDI057,normalized,Wheat,"2,362.33/-",resolved,"₹2,806.88",resolved,"INR 2,585",resolved,,empty,0,0
PR005395,2026/01/19,MANDI035,Patiala,REQUIRES_INVESTIGATION,,2609.74,2365.61,,track3_price_and_msp.json,1298,MANDI035,normalized,Basmati,"Rs. 2,121",invalid_numeric,2609.74,resolved,2365.61,resolved,"Rs. 2,183",invalid_numeric,0,0
PR005496,27-Mar-2026,MANDI038,Moga,Sugarcane,3575.22,4425.916823082361,,3500.0,track3_price_and_msp.json,1299,038,normalized,sugarcane,"3,575.22/-",resolved,4425.916823082361,resolved,"Rs. 4,001",invalid_numeric,"₹3,500.00",resolved,0,0
PR011829,05/03/2026,MANDI034,Moga,Sugarcane,3068.9716440416564,3265.02,,3500.0,track3_price_and_msp.json,1300,M034,normalized,गन्ना,3068.9716440416564,resolved,"₹3,265.02",resolved,,empty,"₹3,500.00",resolved,0,0
PR006161,2026-03-24,MANDI020,Fatehabad,Cotton,6152.11,6962.39,6557.25,6620.0,track3_price_and_msp.json,1301,020,normalized,cotton,6152.11,resolved,"₹6,962.39",resolved,6557.25,resolved,"INR 6,620",resolved,0,0
PR003133,22.01.2026,MANDI020,Ludhiana,Wheat,2097.0,2482.53,2290.0,2275.0,track3_price_and_msp.json,1302,MANDI020,normalized,GEHUN,"INR 2,097",resolved,2482.53,resolved,"INR 2,290",resolved,2275,resolved,0,0
PR000324,14.04.2026,MANDI041,Karnal,REQUIRES_INVESTIGATION,,2172.53,2044.0,2183.0,track3_price_and_msp.json,1303,MANDI041,normalized,Dhaan,"Rs. 1,916",invalid_numeric,2172.53,resolved,"INR 2,044",resolved,"₹2,183.00",resolved,0,0
PR003513,06-13-2026,MANDI030,Bathinda,Corn,1840.96,1935.0,1887.83,,track3_price_and_msp.json,1304,MANDI030,normalized,Makka,"1,840.96/-",resolved,"INR 1,935",resolved,1887.83,resolved,"Rs. 2,090",invalid_numeric,0,0
PR003517,03-07-2026,,Ferozepur,REQUIRES_INVESTIGATION,2102.0,2326.27,,2090.0,track3_price_and_msp.json,1305,,missing,Maize,"INR 2,102",resolved,"₹2,326.27",resolved,,empty,"₹2,090.00",resolved,1,0
PR004118,20-Mar-2026,MANDI032,,Mustard,5895.31,,6098.6,5650.0,track3_price_and_msp.json,1306,MANDI032,normalized,mustard,5895.31,resolved,"Rs. 6,302",invalid_numeric,"6,098.60/-",resolved,"₹5,650.00",resolved,0,0
PR009269,2026-02-19,MANDI043,Ambala,Corn,1784.0,2008.2556912519342,1896.18,,track3_price_and_msp.json,1307,MANDI-043,normalized,corn,"INR 1,784",resolved,2008.2556912519342,resolved,1896.18,resolved,,empty,0,0
PR011838,13/05/2026,MANDI019,Moga,Sugarcane,3509.87,3746.69,3628.28,3500.0,track3_price_and_msp.json,1308,MANDI019,normalized,Sugarcane,"₹3,509.87",resolved,3746.69,resolved,3628.28,resolved,3500,resolved,0,0
PR004319,2026-05-01,MANDI014,Ambala,Mustard,5590.820390359483,6158.0,5875.0,,track3_price_and_msp.json,1309,MANDI014,normalized,Sarso,5590.820390359483,resolved,"INR 6,158",resolved,"INR 5,875",resolved,,empty,0,0
PR005208,01-31-2026,MANDI046,Moga,Mustard,5610.67,6557.92,6084.296352593803,,track3_price_and_msp.json,1310,MANDI-046,normalized,सरसों,5610.67,resolved,"₹6,557.92",resolved,6084.296352593803,resolved,,empty,0,0
PR004156,2026-08-10,MANDI051,Hisar,Cotton,,7158.84,6723.0,6620.0,track3_price_and_msp.json,1311,MANDI-051,normalized,Cotton,"Rs. 6,287",invalid_numeric,"7,158.84/-",resolved,"INR 6,723",resolved,"₹6,620.00",resolved,0,0
PR009678,2026-08-31,,Bathinda,REQUIRES_INVESTIGATION,3175.630577576135,3784.42,3480.02,,track3_price_and_msp.json,1312,,missing,Ganna,3175.630577576135,resolved,"₹3,784.42",resolved,"₹3,480.02",resolved,,empty,1,0
PR004119,2026/07/04,MANDI016,Ludhiana,REQUIRES_INVESTIGATION,,,2064.73,2183.0,track3_price_and_msp.json,1313,mandi_016,normalized,धान,"Rs. 1,974",invalid_numeric,"Rs. 2,155",invalid_numeric,"₹2,064.73",resolved,2183,resolved,0,0
PR009664,08-19-2026,MANDI048,Bathinda,Wheat,2376.7746998767834,2715.66,2546.22,,track3_price_and_msp.json,1314,MANDI048,normalized,Wheat,2376.7746998767834,resolved,2715.66,resolved,"₹2,546.22",resolved,"Rs. 2,275",invalid_numeric,0,0
PR000754,03-05-2026,MANDI055,Jalandhar,Cotton,,6653.0,,6620.0,track3_price_and_msp.json,1315,MANDI055,normalized,Kapas,"Rs. 5,704",invalid_numeric,"INR 6,653",resolved,"Rs. 6,178",invalid_numeric,6620,resolved,0,0
PR006452,15/05/2026,MANDI048,Amritsar,Sugarcane,3333.05,3745.96,3540.0,3500.0,track3_price_and_msp.json,1316,MANDI048,normalized,गन्ना,3333.05,resolved,"₹3,745.96",resolved,"INR 3,540",resolved,"3,500.00/-",resolved,0,0
PR005922,25-Jan-2026,MANDI028,Ferozepur,REQUIRES_INVESTIGATION,2220.8072004241762,2482.0,2351.48,2183.0,track3_price_and_msp.json,1317,mandi_028,normalized,चावल,2220.8072004241762,resolved,"INR 2,482",resolved,2351.48,resolved,"₹2,183.00",resolved,0,0
PR007728,13-Jul-2026,MANDI051,Ferozepur,Sugarcane,3649.71,3887.01,3768.36,3500.0,track3_price_and_msp.json,1318,mandi_051,normalized,गन्ना,"₹3,649.71",resolved,3887.01,resolved,"₹3,768.36",resolved,"₹3,500.00",resolved,0,0
PR004990,11-Apr-2026,MANDI034,Kurukshetra,Wheat,2334.0,2776.61,,,track3_price_and_msp.json,1319,034,normalized,Kanak,"INR 2,334",resolved,2776.61,resolved,"Rs. 2,555",invalid_numeric,"Rs. 2,275",invalid_numeric,0,0
PR000321,2026-01-26,MANDI024,Ferozepur,Corn,2018.0,2454.85,2236.0,,track3_price_and_msp.json,1320,MANDI024,normalized,Corn,"INR 2,018",resolved,2454.85,resolved,"INR 2,236",resolved,,empty,0,0
PR010252,27.04.2026,,Kurukshetra,Cotton,6369.67,,,6620.0,track3_price_and_msp.json,1321,,missing,Cotton,6369.67,resolved,"Rs. 7,866",invalid_numeric,"Rs. 7,118",invalid_numeric,"₹6,620.00",resolved,1,0
PR005795,27.01.2026,,,Corn,1848.54,2079.67,1964.11,2090.0,track3_price_and_msp.json,1322,,missing,Makka,1848.54,resolved,"₹2,079.67",resolved,1964.11,resolved,2090,resolved,1,1
PR009072,09.08.2026,MANDI033,Fatehabad,Mustard,5588.0,6265.674945038021,,5650.0,track3_price_and_msp.json,1323,mandi_033,normalized,सरसों,"INR 5,588",resolved,6265.674945038021,resolved,,empty,"₹5,650.00",resolved,0,0
PR002024,01-Sep-2026,MANDI045,Ambala,Mustard,4863.0,,5204.065894498197,5650.0,track3_price_and_msp.json,1324,MANDI045,normalized,mustard,"INR 4,863",resolved,"Rs. 5,545",invalid_numeric,5204.065894498197,resolved,5650,resolved,0,0
PR008035,09-Apr-2026,MANDI010,Patiala,Mustard,,6732.0,6307.01,5650.0,track3_price_and_msp.json,1325,mandi_010,normalized,Mustard,,empty,"INR 6,732",resolved,"₹6,307.01",resolved,5650,resolved,0,0
PR001347,08/08/2026,MANDI054,Moga,Cotton,,,7148.44,,track3_price_and_msp.json,1326,mandi_054,normalized,Cotton,"Rs. 6,918",invalid_numeric,"Rs. 7,379",invalid_numeric,7148.44,resolved,"Rs. 6,620",invalid_numeric,0,0
PR004368,15/02/2026,MANDI019,Hisar,Cotton,6832.261464549546,8453.72,7642.99,6620.0,track3_price_and_msp.json,1327,MANDI019,normalized,cotton,6832.261464549546,resolved,"₹8,453.72",resolved,"7,642.99/-",resolved,"₹6,620.00",resolved,0,0
PR001830,29/04/2026,MANDI038,Sirsa,Cotton,6585.53,7000.02,6793.0,6620.0,track3_price_and_msp.json,1328,MANDI-038,normalized,Kapas,6585.53,resolved,7000.02,resolved,"INR 6,793",resolved,6620,resolved,0,0
PR002997,2026/02/20,MANDI042,Fatehabad,Mustard,5600.6,6419.0,6009.61,5650.0,track3_price_and_msp.json,1329,mandi042,normalized,Mustard,"₹5,600.60",resolved,"INR 6,419",resolved,6009.61,resolved,"₹5,650.00",resolved,0,0
PR003441,20/07/2026,MANDI037,Moga,Wheat,2141.92,,,2275.0,track3_price_and_msp.json,1330,MANDI037,normalized,WHEAT,"₹2,141.92",resolved,"Rs. 2,606",invalid_numeric,"Rs. 2,374",invalid_numeric,"INR 2,275",resolved,0,0
PR010763,22/02/2026,MANDI032,Sirsa,Sugarcane,3635.88,4178.0,3907.0,3500.0,track3_price_and_msp.json,1331,MANDI032,normalized,गन्ना,3635.88,resolved,"INR 4,178",resolved,"INR 3,907",resolved,3500,resolved,0,0
PR002942,06-Sep-2026,MANDI047,Hisar,Cotton,5904.44,6881.6,6393.02,6620.0,track3_price_and_msp.json,1332,MANDI047,normalized,cotton,5904.44,resolved,"₹6,881.60",resolved,"6,393.02/-",resolved,"6,620.00/-",resolved,0,0
PR007340,2026-04-21,MANDI034,Ambala,Corn,1856.583071361557,,2067.75,,track3_price_and_msp.json,1333,mandi_034,normalized,corn,1856.583071361557,resolved,,empty,"2,067.75/-",resolved,,empty,0,0
PR007470,13-Jan-2026,,Bathinda,Sugarcane,3071.3913439628195,,,,track3_price_and_msp.json,1334,,missing,Ganne,3071.3913439628195,resolved,"Rs. 3,251",invalid_numeric,,empty,"Rs. 3,500",invalid_numeric,1,0
PR008210,25.02.2026,MANDI035,Ambala,Mustard,4915.41,,5172.4,,track3_price_and_msp.json,1335,MANDI035,normalized,सरसों,"₹4,915.41",resolved,"Rs. 5,429",invalid_numeric,"5,172.40/-",resolved,"Rs. 5,650",invalid_numeric,0,0
PR002300,2026-09-08,MANDI031,Jalandhar,Paddy,2100.1421022281097,2275.87,2188.0,,track3_price_and_msp.json,1336,MANDI031,normalized,Rice,2100.1421022281097,resolved,"₹2,275.87",resolved,"INR 2,188",resolved,"Rs. 2,183",invalid_numeric,0,0
PR002566,2026-06-04,MANDI011,Ludhiana,Wheat,2020.69,2435.55,2228.12,2275.0,track3_price_and_msp.json,1337,011,normalized,Gehun,"2,020.69/-",resolved,"2,435.55/-",resolved,2228.12,resolved,"₹2,275.00",resolved,0,0
PR007406,09-06-2026,MANDI050,Hisar,Wheat,2009.0,2458.9,2233.93,2275.0,track3_price_and_msp.json,1338,mandi_050,normalized,WHEAT,"INR 2,009",resolved,2458.9,resolved,"₹2,233.93",resolved,2275,resolved,0,0
PR002267,26/08/2026,MANDI006,Bathinda,REQUIRES_INVESTIGATION,3426.0,3920.53,,3500.0,track3_price_and_msp.json,1339,M006,normalized,Ganna,"INR 3,426",resolved,"₹3,920.53",resolved,"Rs. 3,673",invalid_numeric,"₹3,500.00",resolved,0,0
PR006629,2026-05-26,MANDI004,Ambala,Paddy,,2603.72,2389.39,2183.0,track3_price_and_msp.json,1340,MANDI004,normalized,paddy,"Rs. 2,175",invalid_numeric,"2,603.72/-",resolved,"₹2,389.39",resolved,2183,resolved,0,0
PR000222,28.04.2026,MANDI020,,Sugarcane,3485.1248997515004,,3614.02,,track3_price_and_msp.json,1341,mandi020,normalized,sugarcane,3485.1248997515004,resolved,,empty,3614.02,resolved,,empty,0,0
PR004569,05.06.2026,MANDI056,Ambala,REQUIRES_INVESTIGATION,5574.72,6678.17,6126.44,5650.0,track3_price_and_msp.json,1342,MANDI056,normalized,Sarson,5574.72,resolved,"₹6,678.17",resolved,6126.44,resolved,5650,resolved,0,0
PR001856,16/04/2026,MANDI023,Kurukshetra,REQUIRES_INVESTIGATION,2209.0,2455.47,2332.29,2183.0,track3_price_and_msp.json,1343,mandi023,normalized,धान,"INR 2,209",resolved,"₹2,455.47",resolved,2332.29,resolved,2183,resolved,0,0
PR002395,15.06.2026,MANDI027,Ferozepur,REQUIRES_INVESTIGATION,2132.75,2624.1058527760183,2378.43,2183.0,track3_price_and_msp.json,1344,MANDI027,normalized,धान,2132.75,resolved,2624.1058527760183,resolved,"2,378.43/-",resolved,"₹2,183.00",resolved,0,0
PR011704,27/06/2026,MANDI048,Hisar,REQUIRES_INVESTIGATION,,2248.0,2146.22,2090.0,track3_price_and_msp.json,1345,mandi048,normalized,मक्का,"Rs. 2,044",invalid_numeric,"INR 2,248",resolved,"₹2,146.22",resolved,"₹2,090.00",resolved,0,0
PR011512,12.03.2026,MANDI027,Fatehabad,Sugarcane,3606.74,3892.0,3749.43,3500.0,track3_price_and_msp.json,1346,MANDI027,normalized,Ganne,3606.74,resolved,"INR 3,892",resolved,3749.43,resolved,"INR 3,500",resolved,0,0
PR009797,15-May-2026,,Bathinda,Paddy,2063.83,2506.75,2285.0,,track3_price_and_msp.json,1347,,missing,paddy,2063.83,resolved,"₹2,506.75",resolved,"INR 2,285",resolved,,empty,1,0
PR010474,31-May-2026,MANDI029,Ambala,REQUIRES_INVESTIGATION,5691.0,6970.0,6331.0,5650.0,track3_price_and_msp.json,1348,mandi_029,normalized,Sarson,"INR 5,691",resolved,"INR 6,970",resolved,"INR 6,331",resolved,5650,resolved,0,0
PR009324,07-12-2026,MANDI057,Sirsa,Mustard,5894.27,6695.9,6295.08,5650.0,track3_price_and_msp.json,1349,MANDI057,normalized,Mustard,5894.27,resolved,"6,695.90/-",resolved,6295.08,resolved,"INR 5,650",resolved,0,0
PR002978,2026-06-10,MANDI049,,Cotton,6854.98,7678.88,,6620.0,track3_price_and_msp.json,1350,MANDI049,normalized,cotton,"₹6,854.98",resolved,"₹7,678.88",resolved,,empty,6620,resolved,0,0
PR006604,2026-05-30,MANDI011,,Wheat,2380.83,2604.04,2492.43,,track3_price_and_msp.json,1351,MANDI011,normalized,GEHUN,2380.83,resolved,2604.04,resolved,"₹2,492.43",resolved,"Rs. 2,275",invalid_numeric,0,0
PR008411,03-May-2026,MANDI056,,Cotton,6281.82,,6924.521578944961,6620.0,track3_price_and_msp.json,1352,M056,normalized,Cotton,6281.82,resolved,"Rs. 7,567",invalid_numeric,6924.521578944961,resolved,"INR 6,620",resolved,0,1
PR002365,11-Apr-2026,MANDI011,Ambala,Sugarcane,3596.0,4164.06,3880.03,3500.0,track3_price_and_msp.json,1353,011,normalized,sugarcane,"₹3,596.00",resolved,4164.06,resolved,"₹3,880.03",resolved,"3,500.00/-",resolved,0,0
PR011879,10/04/2026,MANDI052,Ludhiana,Sugarcane,3673.86,,,3500.0,track3_price_and_msp.json,1354,M052,normalized,गन्ना,3673.86,resolved,"Rs. 4,413",invalid_numeric,,empty,"₹3,500.00",resolved,0,0
PR003098,2026-08-06,MANDI002,Amritsar,Sugarcane,3506.63,,3759.37,3500.0,track3_price_and_msp.json,1355,mandi002,normalized,गन्ना,3506.63,resolved,"Rs. 4,012",invalid_numeric,"₹3,759.37",resolved,3500,resolved,0,0
PR005584,03/06/2026,MANDI009,Kurukshetra,Wheat,2043.03,2476.11,,,track3_price_and_msp.json,1356,MANDI009,normalized,wheat,"₹2,043.03",resolved,"₹2,476.11",resolved,"Rs. 2,260",invalid_numeric,,empty,0,0
PR003670,2026-09-01,MANDI037,Ambala,REQUIRES_INVESTIGATION,1909.51,2151.72,,,track3_price_and_msp.json,1357,MANDI-037,normalized,धान,"₹1,909.51",resolved,2151.72,resolved,"Rs. 2,031",invalid_numeric,,empty,0,0
PR005469,2026/07/08,MANDI043,Ambala,REQUIRES_INVESTIGATION,1971.82,2151.0,2061.31,2183.0,track3_price_and_msp.json,1358,MANDI043,normalized,धान,1971.82,resolved,"INR 2,151",resolved,"₹2,061.31",resolved,"₹2,183.00",resolved,0,0
PR003900,2026-04-20,MANDI013,Patiala,Corn,1875.24,2036.15,1955.7,,track3_price_and_msp.json,1359,013,normalized,Makka,1875.24,resolved,2036.15,resolved,1955.7,resolved,,empty,0,0
PR000346,09-Jul-2026,MANDI048,Bathinda,Corn,1911.58,2352.13,2132.0,2090.0,track3_price_and_msp.json,1360,mandi_048,normalized,Makka,"1,911.58/-",resolved,"₹2,352.13",resolved,"INR 2,132",resolved,"INR 2,090",resolved,0,0
PR006978,20/04/2026,MANDI041,Hisar,Mustard,5466.0,,6079.0,,track3_price_and_msp.json,1361,mandi_041,normalized,सरसों,"INR 5,466",resolved,"Rs. 6,691",invalid_numeric,"INR 6,079",resolved,"Rs. 5,650",invalid_numeric,0,0
PR008376,25/08/2026,MANDI019,,Cotton,5986.58,7250.302535301825,6618.4415523726375,6620.0,track3_price_and_msp.json,1362,M019,normalized,Narma,"₹5,986.58",resolved,7250.302535301825,resolved,6618.4415523726375,resolved,"₹6,620.00",resolved,0,0
PR004451,27/02/2026,MANDI008,,Sugarcane,3031.22,3209.9215529860116,,3500.0,track3_price_and_msp.json,1363,MANDI-008,normalized,गन्ना,"3,031.22/-",resolved,3209.9215529860116,resolved,"Rs. 3,121",invalid_numeric,"₹3,500.00",resolved,0,0
PR000485,19.02.2026,MANDI020,,Cotton,6143.74,,,6620.0,track3_price_and_msp.json,1364,MANDI020,normalized,Cotton,6143.74,resolved,,empty,,empty,"₹6,620.00",resolved,0,1
PR005366,05-01-2026,,Bathinda,REQUIRES_INVESTIGATION,5502.17,5986.59,5744.38,,track3_price_and_msp.json,1365,,missing,Sarson,"₹5,502.17",resolved,"₹5,986.59",resolved,"₹5,744.38",resolved,,empty,1,0
PR007697,2026/05/24,MANDI026,,REQUIRES_INVESTIGATION,2034.583965815257,2518.18,2276.38,,track3_price_and_msp.json,1366,mandi_026,normalized,Basmati,2034.583965815257,resolved,2518.18,resolved,"2,276.38/-",resolved,"Rs. 2,183",invalid_numeric,0,1
PR000108,10.02.2026,MANDI015,Bathinda,Sugarcane,3417.39,3764.61,3591.0,3500.0,track3_price_and_msp.json,1367,MANDI015,normalized,Ganne,3417.39,resolved,"₹3,764.61",resolved,"₹3,591.00",resolved,3500,resolved,0,0
PR000794,12.03.2026,MANDI019,Ambala,Wheat,2333.7676351896407,2828.16,2580.96,,track3_price_and_msp.json,1368,mandi_019,normalized,Gehun,2333.7676351896407,resolved,"₹2,828.16",resolved,2580.96,resolved,,empty,0,0
PR001072,02.02.2026,MANDI053,Sirsa,REQUIRES_INVESTIGATION,1859.44,2294.0,2076.6725777132847,,track3_price_and_msp.json,1369,MANDI-053,normalized,Chawal,1859.44,resolved,"INR 2,294",resolved,2076.6725777132847,resolved,,empty,0,0
PR005540,07-27-2026,MANDI010,Ferozepur,Sugarcane,,3852.83,3640.354721019678,3500.0,track3_price_and_msp.json,1370,MANDI010,normalized,sugarcane,,empty,3852.83,resolved,3640.354721019678,resolved,3500,resolved,0,0
PR005734,2026/09/08,MANDI048,Hisar,Wheat,,2800.25,2540.0,2275.0,track3_price_and_msp.json,1371,M048,normalized,GEHUN,"Rs. 2,280",invalid_numeric,"₹2,800.25",resolved,"INR 2,540",resolved,"2,275.00/-",resolved,0,0
PR007437,19-Mar-2026,MANDI044,Ludhiana,Cotton,,7614.25,7237.0,,track3_price_and_msp.json,1372,MANDI044,normalized,कपास,"Rs. 6,860",invalid_numeric,"₹7,614.25",resolved,"INR 7,237",resolved,"Rs. 6,620",invalid_numeric,0,0
PR002409,20.01.2026,MANDI004,Jalandhar,Mustard,5420.6,6058.66,5739.63,5650.0,track3_price_and_msp.json,1373,MANDI004,normalized,सरसों,5420.6,resolved,"₹6,058.66",resolved,"5,739.63/-",resolved,5650,resolved,0,0
PR003014,07-24-2026,MANDI050,Kurukshetra,Sugarcane,3081.0,,3215.0,3500.0,track3_price_and_msp.json,1374,MANDI-050,normalized,Ganne,3081.0,resolved,"Rs. 3,349",invalid_numeric,"INR 3,215",resolved,"₹3,500.00",resolved,0,0
PR003776,2026/06/25,,Kurukshetra,Cotton,,,6257.37,6620.0,track3_price_and_msp.json,1375,,missing,Kapas,"Rs. 5,800",invalid_numeric,,empty,"₹6,257.37",resolved,6620,resolved,1,0
PR010265,27/01/2026,MANDI026,Fatehabad,REQUIRES_INVESTIGATION,3021.0322727942107,3501.46,3261.24,3500.0,track3_price_and_msp.json,1376,mandi_026,normalized,Ganna,3021.0322727942107,resolved,"3,501.46/-",resolved,3261.24,resolved,"INR 3,500",resolved,0,0
PR004376,04-06-2026,MANDI025,Moga,Corn,1794.05,2047.0,1920.76,2090.0,track3_price_and_msp.json,1377,mandi_025,normalized,Corn,"1,794.05/-",resolved,"INR 2,047",resolved,1920.76,resolved,"₹2,090.00",resolved,0,0
PR000342,2026-08-06,,Karnal,Corn,1964.92,2331.0,2148.039865760841,,track3_price_and_msp.json,1378,,missing,corn,1964.92,resolved,"INR 2,331",resolved,2148.039865760841,resolved,,empty,1,0
PR004783,24.05.2026,MANDI024,Hisar,Cotton,6735.771666897659,7460.9,,6620.0,track3_price_and_msp.json,1379,mandi_024,normalized,cotton,6735.771666897659,resolved,7460.9,resolved,,empty,"INR 6,620",resolved,0,0
PR003226,03.09.2026,MANDI053,Ludhiana,Wheat,2341.03,2804.08,2573.0,2275.0,track3_price_and_msp.json,1380,MANDI053,normalized,Wheat,"2,341.03/-",resolved,"2,804.08/-",resolved,"INR 2,573",resolved,"₹2,275.00",resolved,0,0
PR001011,2026-08-08,MANDI057,Amritsar,Mustard,,5703.6,5286.0,,track3_price_and_msp.json,1381,MANDI057,normalized,सरसों,"Rs. 4,869",invalid_numeric,5703.6,resolved,"INR 5,286",resolved,"Rs. 5,650",invalid_numeric,0,0
PR005104,2026/05/14,MANDI038,Patiala,Wheat,2235.18,2638.22,2436.7,2275.0,track3_price_and_msp.json,1382,MANDI038,normalized,GEHUN,"₹2,235.18",resolved,2638.22,resolved,2436.7,resolved,"2,275.00/-",resolved,0,0
PR011687,27-Jul-2026,MANDI053,Jalandhar,Wheat,2368.47,2831.05,2599.76,2275.0,track3_price_and_msp.json,1383,MANDI053,normalized,Kanak,"₹2,368.47",resolved,"₹2,831.05",resolved,"2,599.76/-",resolved,"INR 2,275",resolved,0,0
PR002283,02-Apr-2026,MANDI057,Bathinda,Paddy,,2476.48,2284.0,,track3_price_and_msp.json,1384,MANDI-057,normalized,Paddy,"Rs. 2,091",invalid_numeric,"₹2,476.48",resolved,"INR 2,284",resolved,,empty,0,0
