sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,source_file,row_index_raw,temperature_raw,temp_unit_raw,temperature_celsius,temp_conversion_status,rainfall_raw,rain_unit_raw,rainfall_mm,rain_conversion_status,negative_rainfall_flag,missing_timestamp,missing_humidity
SEN035,01-10-2026 10:43 AM,69.6,Fahrenheit,29.0,mm,45.0,track3_weather_sensors.xlsx,3360,69.6,Fahrenheit,20.888888888888886,fahrenheit,29.0,mm,29.0,mm,0,0,0
SEN038,2026-07-28 12:34:30 IST,24.4,c,-6.4,mm,58.0,track3_weather_sensors.xlsx,3361,24.4,c,24.4,celsius,-6.4,mm,,negative,1,0,0
SEN049,2026-08-23 01:49:50 UTC,38,C,47.0,mm,36.0,track3_weather_sensors.xlsx,3362,38,C,38.0,celsius,47.0,mm,47.0,mm,0,0,0
SEN023,2026-04-21 17:50:54 IST,88.7,Fahrenheit,3.7,millimeters,,track3_weather_sensors.xlsx,3363,88.7,Fahrenheit,31.5,fahrenheit,3.7,millimeters,3.7,mm,0,0,1
SEN038,2026-07-21 20:45:28 UTC,34.5°C,,48.4,MM,82.0,track3_weather_sensors.xlsx,3364,34.5°C,,34.5,embedded_celsius,48.4,MM,48.4,mm,0,0,0
UNKNOWN,2026-01-29 10:52:45 IST,73.9,°F,-11.1,mm,51.0,track3_weather_sensors.xlsx,3365,73.9,°F,23.277777777777782,fahrenheit,-11.1,mm,,negative,1,0,0
SEN045,2026-05-16T07:06:04,30.2,Celsius,18.8,mm,73.0,track3_weather_sensors.xlsx,3366,30.2,Celsius,30.2,celsius,18.8,mm,18.8,mm,0,0,0
SEN036,21/03/2026 07:10,24.4,°C,43.1,millimeters,46.0,track3_weather_sensors.xlsx,3367,24.4,°C,24.4,celsius,43.1,millimeters,43.1,mm,0,0,0
SEN012,,65.8,°F,11.4,mm,61.0,track3_weather_sensors.xlsx,3368,65.8,°F,18.77777777777778,fahrenheit,11.4,mm,11.4,mm,0,1,0
SEN045,2026-05-17 21:06:48 IST,59.2,Fahrenheit,1.67,in,38.0,track3_weather_sensors.xlsx,3369,59.2,Fahrenheit,15.11111111111111,fahrenheit,1.67,in,42.418,inches,0,0,0
SEN036,2026-02-26 16:50:23 UTC,23.4,C,24.8,MM,47.0,track3_weather_sensors.xlsx,3370,23.4,C,23.4,celsius,24.8,MM,24.8,mm,0,0,0
SEN004,2026-02-28 19:20:21 IST,19.5°C,,32.1,millimeters,65.0,track3_weather_sensors.xlsx,3371,19.5°C,,19.5,embedded_celsius,32.1,millimeters,32.1,mm,0,0,0
SEN010,2026-02-24 17:56:15 IST,18.7°C,,0.1,MM,71.0,track3_weather_sensors.xlsx,3372,18.7°C,,18.7,embedded_celsius,0.1,MM,0.1,mm,0,0,0
SEN013,2026-07-04 08:38:28 IST,88.5,Fahrenheit,1.91,inch,83.0,track3_weather_sensors.xlsx,3373,88.5,Fahrenheit,31.38888888888889,fahrenheit,1.91,inch,48.513999999999996,inches,0,0,0
SEN041,2026-08-13 19:33:16 IST,19.7,C,42.6,mm,85.0,track3_weather_sensors.xlsx,3374,19.7,C,19.7,celsius,42.6,mm,42.6,mm,0,0,0
SEN019,,31.5,Celsius,42.9,millimeters,30.0,track3_weather_sensors.xlsx,3375,31.5,Celsius,31.5,celsius,42.9,millimeters,42.9,mm,0,1,0
SEN003,2026-07-01 21:03:59 IST,73.4,F,36.5,mm,58.0,track3_weather_sensors.xlsx,3376,73.4,F,23.000000000000004,fahrenheit,36.5,mm,36.5,mm,0,0,0
SEN018,2026-09-09 06:57:55 IST,20.7,c,23.6,MM,37.0,track3_weather_sensors.xlsx,3377,20.7,c,20.7,celsius,23.6,MM,23.6,mm,0,0,0
SEN025,2026-02-08 01:27:53 IST,37.7,c,,,72.0,track3_weather_sensors.xlsx,3378,37.7,c,37.7,celsius,,,,missing_rain,0,0,0
SEN047,2026-03-11 04:04:50 IST,37.5,C,1.55,inch,,track3_weather_sensors.xlsx,3379,37.5,C,37.5,celsius,1.55,inch,39.37,inches,0,0,1
SEN034,2026-01-16 00:43:05 IST,95.5,Fahrenheit,41.3,millimeters,,track3_weather_sensors.xlsx,3380,95.5,Fahrenheit,35.27777777777778,fahrenheit,41.3,millimeters,41.3,mm,0,0,1
SEN015,2026-06-14 05:31:05 UTC,82.9,F,4.4,millimeters,67.0,track3_weather_sensors.xlsx,3381,82.9,F,28.277777777777782,fahrenheit,4.4,millimeters,4.4,mm,0,0,0
SEN030,2026-09-02 12:07:02 UTC,98.4,Fahrenheit,32.9,MM,90.0,track3_weather_sensors.xlsx,3382,98.4,Fahrenheit,36.888888888888886,fahrenheit,32.9,MM,32.9,mm,0,0,0
SEN004,2026-06-17 09:30:02 IST,26.9°C,,,,,track3_weather_sensors.xlsx,3383,26.9°C,,26.9,embedded_celsius,,,,missing_rain,0,0,1
SEN050,,59.4,Fahrenheit,7.5,millimeters,94.0,track3_weather_sensors.xlsx,3384,59.4,Fahrenheit,15.222222222222221,fahrenheit,7.5,millimeters,7.5,mm,0,1,0
SEN006,2026-09-03 14:18:10 UTC,35.8,Celsius,0.47,inches,46.0,track3_weather_sensors.xlsx,3385,35.8,Celsius,35.8,celsius,0.47,inches,11.937999999999999,inches,0,0,0
SEN022,,32.4°C,,1.44,inches,,track3_weather_sensors.xlsx,3386,32.4°C,,32.4,embedded_celsius,1.44,inches,36.57599999999999,inches,0,1,1
SEN024,2026-03-18T08:44:50,30,°C,0.07,inches,62.0,track3_weather_sensors.xlsx,3387,30,°C,30.0,celsius,0.07,inches,1.778,inches,0,0,0
SEN008,,84.4,F,0.19,in,56.0,track3_weather_sensors.xlsx,3388,84.4,F,29.11111111111111,fahrenheit,0.19,in,4.826,inches,0,1,0
SEN004,2026-01-06 14:23:37,63,F,21.8,MM,90.0,track3_weather_sensors.xlsx,3389,63,F,17.22222222222222,fahrenheit,21.8,MM,21.8,mm,0,0,0
SEN048,2026-06-08 22:47:11 UTC,35.9°C,,9.9,mm,31.0,track3_weather_sensors.xlsx,3390,35.9°C,,35.9,embedded_celsius,9.9,mm,9.9,mm,0,0,0
SEN025,2026-08-03 12:51:09 UTC,95.2,°F,27.5,mm,71.0,track3_weather_sensors.xlsx,3391,95.2,°F,35.111111111111114,fahrenheit,27.5,mm,27.5,mm,0,0,0
SEN026,,26.8,C,-43.3,mm,49.0,track3_weather_sensors.xlsx,3392,26.8,C,26.8,celsius,-43.3,mm,,negative,1,1,0
SEN044,,68,Fahrenheit,9.3,millimeters,39.0,track3_weather_sensors.xlsx,3393,68,Fahrenheit,20.0,fahrenheit,9.3,millimeters,9.3,mm,0,1,0
SEN013,2026-02-14 06:42:10 UTC,33.6,Celsius,32.1,MM,74.0,track3_weather_sensors.xlsx,3394,33.6,Celsius,33.6,celsius,32.1,MM,32.1,mm,0,0,0
SEN006,19/08/2026 23:03,100.2,f,7.9,mm,37.0,track3_weather_sensors.xlsx,3395,100.2,f,37.888888888888886,fahrenheit,7.9,mm,7.9,mm,0,0,0
SEN017,2026-03-12 11:44:51 IST,37.6,c,5.1,mm,65.0,track3_weather_sensors.xlsx,3396,37.6,c,37.6,celsius,5.1,mm,5.1,mm,0,0,0
SEN016,2026-07-03 14:23:28 IST,21.7,C,0.15,inches,62.0,track3_weather_sensors.xlsx,3397,21.7,C,21.7,celsius,0.15,inches,3.8099999999999996,inches,0,0,0
SEN018,2026-05-20 19:11:04 UTC,64.2,F,5.1,millimeters,45.0,track3_weather_sensors.xlsx,3398,64.2,F,17.88888888888889,fahrenheit,5.1,millimeters,5.1,mm,0,0,0
SEN043,2026-04-19 01:00:58 IST,104,Fahrenheit,1.21,in,76.0,track3_weather_sensors.xlsx,3399,104,Fahrenheit,40.0,fahrenheit,1.21,in,30.733999999999998,inches,0,0,0
SEN014,2026-04-17 20:07:47 UTC,85.3,Fahrenheit,1.66,inches,31.0,track3_weather_sensors.xlsx,3400,85.3,Fahrenheit,29.61111111111111,fahrenheit,1.66,inches,42.163999999999994,inches,0,0,0
SEN006,2026-03-22 05:19:34 IST,26,Celsius,18.2,mm,44.0,track3_weather_sensors.xlsx,3401,26,Celsius,26.0,celsius,18.2,mm,18.2,mm,0,0,0
SEN013,08/06/2026 11:10,87.1,f,32.2,MM,31.0,track3_weather_sensors.xlsx,3402,87.1,f,30.61111111111111,fahrenheit,32.2,MM,32.2,mm,0,0,0
SEN046,19/03/2026,30.7,Celsius,34.0,millimeters,63.0,track3_weather_sensors.xlsx,3403,30.7,Celsius,30.7,celsius,34.0,millimeters,34.0,mm,0,0,0
SEN049,2026-03-26 01:39:39 IST,88.9,F,4.7,MM,50.0,track3_weather_sensors.xlsx,3404,88.9,F,31.61111111111111,fahrenheit,4.7,MM,4.7,mm,0,0,0
SEN044,2026-06-23 02:39:00 IST,89.1,F,32.3,millimeters,79.0,track3_weather_sensors.xlsx,3405,89.1,F,31.72222222222222,fahrenheit,32.3,millimeters,32.3,mm,0,0,0
SEN004,2026-01-03 16:07:36 IST,17.4,c,3.7,millimeters,53.0,track3_weather_sensors.xlsx,3406,17.4,c,17.4,celsius,3.7,millimeters,3.7,mm,0,0,0
SEN045,2026-01-06 17:01:09 UTC,32.8°C,,,,58.0,track3_weather_sensors.xlsx,3407,32.8°C,,32.8,embedded_celsius,,,,missing_rain,0,0,0
SEN009,25/01/2026 18:22,75.2,Fahrenheit,30.8,mm,93.0,track3_weather_sensors.xlsx,3408,75.2,Fahrenheit,24.0,fahrenheit,30.8,mm,30.8,mm,0,0,0
UNKNOWN,2026-07-24 11:00:37 UTC,59.5,f,,,71.0,track3_weather_sensors.xlsx,3409,59.5,f,15.277777777777779,fahrenheit,,,,missing_rain,0,0,0
SEN005,2026-01-12 23:45:50 IST,25.1°C,,0.96,in,52.0,track3_weather_sensors.xlsx,3410,25.1°C,,25.1,embedded_celsius,0.96,in,24.383999999999997,inches,0,0,0
SEN043,2026-03-02 09:53:02 UTC,102.4,F,35.0,millimeters,,track3_weather_sensors.xlsx,3411,102.4,F,39.111111111111114,fahrenheit,35.0,millimeters,35.0,mm,0,0,1
SEN003,2026-05-05 19:29:45 UTC,31.2,c,1.63,inch,52.0,track3_weather_sensors.xlsx,3412,31.2,c,31.2,celsius,1.63,inch,41.401999999999994,inches,0,0,0
SEN026,03/01/2026 19:40,68.7,f,4.9,MM,,track3_weather_sensors.xlsx,3413,68.7,f,20.38888888888889,fahrenheit,4.9,MM,4.9,mm,0,0,1
SEN027,2026-08-25 20:54:28,23.1,C,14.7,mm,,track3_weather_sensors.xlsx,3414,23.1,C,23.1,celsius,14.7,mm,14.7,mm,0,0,1
SEN001,,31.6,Celsius,1.67,inch,86.0,track3_weather_sensors.xlsx,3415,31.6,Celsius,31.6,celsius,1.67,inch,42.418,inches,0,1,0
SEN027,2026-06-23 21:54:37 IST,97.9,Fahrenheit,0.82,inch,69.0,track3_weather_sensors.xlsx,3416,97.9,Fahrenheit,36.611111111111114,fahrenheit,0.82,inch,20.827999999999996,inches,0,0,0
SEN010,2026-01-08 19:18:07 UTC,22.1°C,,0.48,inches,75.0,track3_weather_sensors.xlsx,3417,22.1°C,,22.1,embedded_celsius,0.48,inches,12.191999999999998,inches,0,0,0
SEN025,2026-07-08 17:10:12 UTC,27.3°C,,2.6,mm,59.0,track3_weather_sensors.xlsx,3418,27.3°C,,27.3,embedded_celsius,2.6,mm,2.6,mm,0,0,0
SEN005,2026-08-01 16:35:05 UTC,29.2,C,21.2,millimeters,88.0,track3_weather_sensors.xlsx,3419,29.2,C,29.2,celsius,21.2,millimeters,21.2,mm,0,0,0
SEN010,30-Jun-2026 10:25:52,70.3,Fahrenheit,24.1,millimeters,30.0,track3_weather_sensors.xlsx,3420,70.3,Fahrenheit,21.27777777777778,fahrenheit,24.1,millimeters,24.1,mm,0,0,0
SEN015,2026-02-11 20:01:21 IST,29.7°C,,13.2,millimeters,81.0,track3_weather_sensors.xlsx,3421,29.7°C,,29.7,embedded_celsius,13.2,millimeters,13.2,mm,0,0,0
SEN038,2026-05-11 05:06:43,23.6°C,,-30.2,mm,75.0,track3_weather_sensors.xlsx,3422,23.6°C,,23.6,embedded_celsius,-30.2,mm,,negative,1,0,0
SEN047,2026-08-18 14:25:31 IST,18.3,c,17.1,MM,48.0,track3_weather_sensors.xlsx,3423,18.3,c,18.3,celsius,17.1,MM,17.1,mm,0,0,0
SEN040,,87.4,f,,,84.0,track3_weather_sensors.xlsx,3424,87.4,f,30.77777777777778,fahrenheit,,,,missing_rain,0,1,0
SEN028,2026-01-22 19:39:35 UTC,20.7°C,,10.7,millimeters,60.0,track3_weather_sensors.xlsx,3425,20.7°C,,20.7,embedded_celsius,10.7,millimeters,10.7,mm,0,0,0
SEN015,2026-02-06 01:34:06 IST,24.8,C,30.2,MM,,track3_weather_sensors.xlsx,3426,24.8,C,24.8,celsius,30.2,MM,30.2,mm,0,0,1
UNKNOWN,2026-06-24 07:14:01 UTC,35.5,C,22.6,mm,80.0,track3_weather_sensors.xlsx,3427,35.5,C,35.5,celsius,22.6,mm,22.6,mm,0,0,0
SEN006,2026-03-21 12:03:56 IST,70.7,F,29.8,millimeters,53.0,track3_weather_sensors.xlsx,3428,70.7,F,21.5,fahrenheit,29.8,millimeters,29.8,mm,0,0,0
SEN019,,68,°F,6.9,mm,83.0,track3_weather_sensors.xlsx,3429,68,°F,20.0,fahrenheit,6.9,mm,6.9,mm,0,1,0
UNKNOWN,2026-06-28 11:17:25 UTC,18,°C,30.3,mm,79.0,track3_weather_sensors.xlsx,3430,18,°C,18.0,celsius,30.3,mm,30.3,mm,0,0,0
UNKNOWN,2026-02-13 13:49:55 IST,36.0°C,,0.89,inches,,track3_weather_sensors.xlsx,3431,36.0°C,,36.0,embedded_celsius,0.89,inches,22.605999999999998,inches,0,0,1
SEN021,2026-04-09 07:19:47 UTC,24.1°C,,1.4,inches,60.0,track3_weather_sensors.xlsx,3432,24.1°C,,24.1,embedded_celsius,1.4,inches,35.559999999999995,inches,0,0,0
SEN030,2026-09-04 01:13:39 UTC,19.3,Celsius,45.6,MM,30.0,track3_weather_sensors.xlsx,3433,19.3,Celsius,19.3,celsius,45.6,MM,45.6,mm,0,0,0
SEN003,2026-01-27 16:05:24 IST,20.6,Celsius,0.08,inch,73.0,track3_weather_sensors.xlsx,3434,20.6,Celsius,20.6,celsius,0.08,inch,2.032,inches,0,0,0
SEN020,2026-04-08 06:17:27 IST,82,F,21.6,mm,93.0,track3_weather_sensors.xlsx,3435,82,F,27.77777777777778,fahrenheit,21.6,mm,21.6,mm,0,0,0
SEN030,2026-03-23 10:54:02 UTC,19.5°C,,,,72.0,track3_weather_sensors.xlsx,3436,19.5°C,,19.5,embedded_celsius,,,,missing_rain,0,0,0
SEN034,2026-07-15 03:08:33 UTC,22.1,C,-35.4,mm,35.0,track3_weather_sensors.xlsx,3437,22.1,C,22.1,celsius,-35.4,mm,,negative,1,0,0
SEN015,2026-05-22T18:18:58,98.4,f,1.63,in,79.0,track3_weather_sensors.xlsx,3438,98.4,f,36.888888888888886,fahrenheit,1.63,in,41.401999999999994,inches,0,0,0
SEN035,,101.5,f,16.4,MM,65.0,track3_weather_sensors.xlsx,3439,101.5,f,38.611111111111114,fahrenheit,16.4,MM,16.4,mm,0,1,0
SEN011,2026-04-06 14:52:10 IST,72.5,f,2.9,MM,,track3_weather_sensors.xlsx,3440,72.5,f,22.5,fahrenheit,2.9,MM,2.9,mm,0,0,1
SEN027,2026-04-20 04:29:07 UTC,35,c,44.9,millimeters,33.0,track3_weather_sensors.xlsx,3441,35,c,35.0,celsius,44.9,millimeters,44.9,mm,0,0,0
SEN043,2026-08-19 11:36:40 IST,32.1,Celsius,45.1,millimeters,66.0,track3_weather_sensors.xlsx,3442,32.1,Celsius,32.1,celsius,45.1,millimeters,45.1,mm,0,0,0
SEN004,2026-06-14 06:27:31 UTC,74.8,Fahrenheit,43.4,mm,51.0,track3_weather_sensors.xlsx,3443,74.8,Fahrenheit,23.77777777777778,fahrenheit,43.4,mm,43.4,mm,0,0,0
SEN008,2026-08-25 11:27:35 UTC,27.1,c,29.9,MM,35.0,track3_weather_sensors.xlsx,3444,27.1,c,27.1,celsius,29.9,MM,29.9,mm,0,0,0
SEN048,2026-03-19 12:37:47 UTC,36.1,c,20.4,MM,31.0,track3_weather_sensors.xlsx,3445,36.1,c,36.1,celsius,20.4,MM,20.4,mm,0,0,0
SEN013,2026-01-05 11:50:30 UTC,32.4°C,,-10.2,mm,78.0,track3_weather_sensors.xlsx,3446,32.4°C,,32.4,embedded_celsius,-10.2,mm,,negative,1,0,0
UNKNOWN,2026-08-15 04:09:06 UTC,37.4°C,,5.6,MM,65.0,track3_weather_sensors.xlsx,3447,37.4°C,,37.4,embedded_celsius,5.6,MM,5.6,mm,0,0,0
SEN041,2026-04-02 19:28:40 UTC,33.3,Celsius,1.63,in,81.0,track3_weather_sensors.xlsx,3448,33.3,Celsius,33.3,celsius,1.63,in,41.401999999999994,inches,0,0,0
SEN002,2026-03-17 12:55:03 UTC,26.7,C,1.69,inches,,track3_weather_sensors.xlsx,3449,26.7,C,26.7,celsius,1.69,inches,42.925999999999995,inches,0,0,1
SEN015,2026-01-02 01:21:46 UTC,29.3,°C,20.1,mm,,track3_weather_sensors.xlsx,3450,29.3,°C,29.3,celsius,20.1,mm,20.1,mm,0,0,1
SEN004,07-04-2026 10:59 PM,93.6,Fahrenheit,31.3,MM,41.0,track3_weather_sensors.xlsx,3451,93.6,Fahrenheit,34.22222222222222,fahrenheit,31.3,MM,31.3,mm,0,0,0
SEN011,2026-01-06 11:25:38 IST,75.6,°F,,,34.0,track3_weather_sensors.xlsx,3452,75.6,°F,24.222222222222218,fahrenheit,,,,missing_rain,0,0,0
SEN040,2026-06-02 14:57:45 IST,75.7,F,16.6,millimeters,86.0,track3_weather_sensors.xlsx,3453,75.7,F,24.27777777777778,fahrenheit,16.6,millimeters,16.6,mm,0,0,0
SEN031,2026-05-22 16:33:02 IST,72.7,°F,1.93,inches,,track3_weather_sensors.xlsx,3454,72.7,°F,22.61111111111111,fahrenheit,1.93,inches,49.022,inches,0,0,1
SEN020,2026-03-15 17:59:04 UTC,23.7,Celsius,2.7,mm,,track3_weather_sensors.xlsx,3455,23.7,Celsius,23.7,celsius,2.7,mm,2.7,mm,0,0,1
UNKNOWN,2026-02-07 07:38:12 UTC,103.3,°F,2.5,mm,39.0,track3_weather_sensors.xlsx,3456,103.3,°F,39.611111111111114,fahrenheit,2.5,mm,2.5,mm,0,0,0
SEN038,2026-06-16 05:22:27 IST,90.3,°F,1.02,inches,35.0,track3_weather_sensors.xlsx,3457,90.3,°F,32.388888888888886,fahrenheit,1.02,inches,25.907999999999998,inches,0,0,0
SEN001,2026-08-14 14:44:36 IST,61.2,°F,1.09,in,30.0,track3_weather_sensors.xlsx,3458,61.2,°F,16.22222222222222,fahrenheit,1.09,in,27.686,inches,0,0,0
SEN006,2026-01-09 07:40:29 IST,34,c,12.1,mm,93.0,track3_weather_sensors.xlsx,3459,34,c,34.0,celsius,12.1,mm,12.1,mm,0,0,0
SEN024,2026-06-07 05:33:36 IST,29.4,°C,-13.4,mm,82.0,track3_weather_sensors.xlsx,3460,29.4,°C,29.4,celsius,-13.4,mm,,negative,1,0,0
SEN045,2026-03-16 20:13:28,62.8,°F,14.5,MM,50.0,track3_weather_sensors.xlsx,3461,62.8,°F,17.11111111111111,fahrenheit,14.5,MM,14.5,mm,0,0,0
SEN049,2026-05-09 22:39:17 IST,25.2,c,18.8,mm,39.0,track3_weather_sensors.xlsx,3462,25.2,c,25.2,celsius,18.8,mm,18.8,mm,0,0,0
SEN042,2026-08-02 15:49:57 UTC,27.7°C,,18.8,millimeters,45.0,track3_weather_sensors.xlsx,3463,27.7°C,,27.7,embedded_celsius,18.8,millimeters,18.8,mm,0,0,0
SEN041,2026-07-15 05:11:53 IST,15.1,C,0.4,millimeters,43.0,track3_weather_sensors.xlsx,3464,15.1,C,15.1,celsius,0.4,millimeters,0.4,mm,0,0,0
SEN039,2026-05-16 18:06:11 UTC,91.4,F,2.0,millimeters,32.0,track3_weather_sensors.xlsx,3465,91.4,F,33.0,fahrenheit,2.0,millimeters,2.0,mm,0,0,0
SEN041,,30.3°C,,36.4,MM,35.0,track3_weather_sensors.xlsx,3466,30.3°C,,30.3,embedded_celsius,36.4,MM,36.4,mm,0,1,0
SEN031,2026-07-22 06:13:22 IST,86,°F,0.89,in,33.0,track3_weather_sensors.xlsx,3467,86,°F,30.0,fahrenheit,0.89,in,22.605999999999998,inches,0,0,0
SEN033,2026-01-24 10:22:15 UTC,91.9,F,1.59,inches,94.0,track3_weather_sensors.xlsx,3468,91.9,F,33.27777777777778,fahrenheit,1.59,inches,40.386,inches,0,0,0
SEN014,2026-06-25 20:23:42 IST,80.2,°F,0.62,in,85.0,track3_weather_sensors.xlsx,3469,80.2,°F,26.77777777777778,fahrenheit,0.62,in,15.748,inches,0,0,0
SEN039,,27.9,C,-23.5,mm,,track3_weather_sensors.xlsx,3470,27.9,C,27.9,celsius,-23.5,mm,,negative,1,1,1
SEN044,2026-06-26 19:53:21 IST,80.1,°F,3.2,MM,57.0,track3_weather_sensors.xlsx,3471,80.1,°F,26.722222222222218,fahrenheit,3.2,MM,3.2,mm,0,0,0
SEN048,2026-03-11 23:30:46 IST,63,f,33.0,MM,57.0,track3_weather_sensors.xlsx,3472,63,f,17.22222222222222,fahrenheit,33.0,MM,33.0,mm,0,0,0
SEN038,2026-04-27 22:37:49 UTC,35.9,Celsius,29.5,mm,69.0,track3_weather_sensors.xlsx,3473,35.9,Celsius,35.9,celsius,29.5,mm,29.5,mm,0,0,0
SEN045,2026-08-17 21:08:03 IST,62.2,F,8.8,mm,55.0,track3_weather_sensors.xlsx,3474,62.2,F,16.77777777777778,fahrenheit,8.8,mm,8.8,mm,0,0,0
SEN027,2026-02-21 10:40:32 IST,100.6,°F,0.8,mm,80.0,track3_weather_sensors.xlsx,3475,100.6,°F,38.111111111111114,fahrenheit,0.8,mm,0.8,mm,0,0,0
SEN043,30-Jun-2026 01:35:25,17.2°C,,0.26,in,55.0,track3_weather_sensors.xlsx,3476,17.2°C,,17.2,embedded_celsius,0.26,in,6.604,inches,0,0,0
SEN034,2026-08-10 02:43:45 UTC,97.9,F,1.08,inch,88.0,track3_weather_sensors.xlsx,3477,97.9,F,36.611111111111114,fahrenheit,1.08,inch,27.432,inches,0,0,0
SEN045,04-15-2026 02:23 AM,90.3,F,28.5,millimeters,48.0,track3_weather_sensors.xlsx,3478,90.3,F,32.388888888888886,fahrenheit,28.5,millimeters,28.5,mm,0,0,0
SEN034,2026-07-21 10:09:57 IST,34.3°C,,2.4,millimeters,54.0,track3_weather_sensors.xlsx,3479,34.3°C,,34.3,embedded_celsius,2.4,millimeters,2.4,mm,0,0,0
SEN012,2026-04-30 08:31:08 IST,30.9,c,19.6,millimeters,75.0,track3_weather_sensors.xlsx,3480,30.9,c,30.9,celsius,19.6,millimeters,19.6,mm,0,0,0
SEN011,2026-08-15 03:30:06 UTC,23.5,c,-32.0,mm,88.0,track3_weather_sensors.xlsx,3481,23.5,c,23.5,celsius,-32.0,mm,,negative,1,0,0
SEN021,2026-04-16 19:52:05 UTC,35.6°C,,38.2,mm,32.0,track3_weather_sensors.xlsx,3482,35.6°C,,35.6,embedded_celsius,38.2,mm,38.2,mm,0,0,0
SEN033,2026-07-14 16:53:04 UTC,30.3,Celsius,32.6,mm,65.0,track3_weather_sensors.xlsx,3483,30.3,Celsius,30.3,celsius,32.6,mm,32.6,mm,0,0,0
SEN042,,90.7,F,0.56,inches,39.0,track3_weather_sensors.xlsx,3484,90.7,F,32.611111111111114,fahrenheit,0.56,inches,14.224,inches,0,1,0
SEN045,2026-02-27 07:18:45 IST,23.2,Celsius,1.39,in,48.0,track3_weather_sensors.xlsx,3485,23.2,Celsius,23.2,celsius,1.39,in,35.306,inches,0,0,0
SEN003,2026-08-28 05:19:56,15.6,°C,-27.3,mm,40.0,track3_weather_sensors.xlsx,3486,15.6,°C,15.6,celsius,-27.3,mm,,negative,1,0,0
SEN018,2026-04-26 00:06:37 IST,98.2,F,49.5,millimeters,79.0,track3_weather_sensors.xlsx,3487,98.2,F,36.77777777777778,fahrenheit,49.5,millimeters,49.5,mm,0,0,0
SEN015,2026-01-15 03:07:23 UTC,92.5,F,-31.3,mm,38.0,track3_weather_sensors.xlsx,3488,92.5,F,33.611111111111114,fahrenheit,-31.3,mm,,negative,1,0,0
SEN025,2026-05-07 06:53:33 IST,16.5,c,13.1,MM,74.0,track3_weather_sensors.xlsx,3489,16.5,c,16.5,celsius,13.1,MM,13.1,mm,0,0,0
UNKNOWN,2026-06-15 02:46:36 UTC,33.7,c,-4.1,mm,68.0,track3_weather_sensors.xlsx,3490,33.7,c,33.7,celsius,-4.1,mm,,negative,1,0,0
SEN042,2026-01-30 21:17:46 IST,89.1,Fahrenheit,9.4,MM,75.0,track3_weather_sensors.xlsx,3491,89.1,Fahrenheit,31.72222222222222,fahrenheit,9.4,MM,9.4,mm,0,0,0
SEN005,2026-01-28 02:12:16 IST,36,c,0.75,in,61.0,track3_weather_sensors.xlsx,3492,36,c,36.0,celsius,0.75,in,19.049999999999997,inches,0,0,0
SEN037,2026-05-04 17:57:16 IST,20.0°C,,17.0,MM,75.0,track3_weather_sensors.xlsx,3493,20.0°C,,20.0,embedded_celsius,17.0,MM,17.0,mm,0,0,0
SEN043,2026-02-11 19:43:38 UTC,25,Celsius,1.91,in,47.0,track3_weather_sensors.xlsx,3494,25,Celsius,25.0,celsius,1.91,in,48.513999999999996,inches,0,0,0
SEN039,2026-07-20 12:32:11 IST,18.8,°C,4.1,mm,32.0,track3_weather_sensors.xlsx,3495,18.8,°C,18.8,celsius,4.1,mm,4.1,mm,0,0,0
SEN047,2026-04-07 08:07:29 UTC,33.5,Celsius,27.9,mm,75.0,track3_weather_sensors.xlsx,3496,33.5,Celsius,33.5,celsius,27.9,mm,27.9,mm,0,0,0
SEN002,02-16-2026 08:08 PM,102.6,Fahrenheit,1.2,in,38.0,track3_weather_sensors.xlsx,3497,102.6,Fahrenheit,39.22222222222222,fahrenheit,1.2,in,30.479999999999997,inches,0,0,0
SEN039,2026-08-01 06:53:20 UTC,97,f,0.15,inches,81.0,track3_weather_sensors.xlsx,3498,97,f,36.111111111111114,fahrenheit,0.15,inches,3.8099999999999996,inches,0,0,0
SEN019,2026-04-22 15:32:28 IST,15.3,°C,-2.9,mm,79.0,track3_weather_sensors.xlsx,3499,15.3,°C,15.3,celsius,-2.9,mm,,negative,1,0,0
SEN008,2026-08-14 18:06:13 UTC,34.5,°C,1.08,inches,43.0,track3_weather_sensors.xlsx,3500,34.5,°C,34.5,celsius,1.08,inches,27.432,inches,0,0,0
SEN003,2026-04-09 21:35:53 IST,34.1,Celsius,15.5,mm,50.0,track3_weather_sensors.xlsx,3501,34.1,Celsius,34.1,celsius,15.5,mm,15.5,mm,0,0,0
SEN039,2026-05-02 17:09:59 IST,72.1,Fahrenheit,,,45.0,track3_weather_sensors.xlsx,3502,72.1,Fahrenheit,22.277777777777775,fahrenheit,,,,missing_rain,0,0,0
SEN031,2026-09-05 09:04:20 UTC,65.1,Fahrenheit,1.53,in,60.0,track3_weather_sensors.xlsx,3503,65.1,Fahrenheit,18.388888888888886,fahrenheit,1.53,in,38.862,inches,0,0,0
SEN043,2026-07-27 16:24:47 IST,21.9,c,21.2,MM,78.0,track3_weather_sensors.xlsx,3504,21.9,c,21.9,celsius,21.2,MM,21.2,mm,0,0,0
SEN031,2026-07-04 18:20:37 UTC,79.5,°F,23.4,MM,,track3_weather_sensors.xlsx,3505,79.5,°F,26.38888888888889,fahrenheit,23.4,MM,23.4,mm,0,0,1
