trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,source_file,row_index_raw,mandi_id_raw,mandi_id_status,distance_raw,distance_km,distance_unit_extracted,distance_status,distance_unit_unresolvable,transit_hours_raw,negative_transit_flag,transit_hours_clean,vehicle_no_raw,vehicle_no_clean,missing_vehicle_no,missing_driver_id,missing_arrival_time,is_duplicate
TRP006089,MANDI040,WH-Central,02/01/2026 06:48,2026-01-02T23:48:09,17.0,817.1,km,RJ 46 CD 8362,,track3_transport_logistics.csv,1615,MANDI040,normalized,817.1,817.1,,no_unit,0,17.0,0,17.0,RJ 46 CD 8362,RJ-46-CD-8362,0,1,0,0
TRP006015,MANDI028,WH-East,2026-08-06T08:03:56,07/08/2026 00:15,16.2,475.1002666,miles,RJ-97-CD-2631,DRV480,track3_transport_logistics.csv,1616,mandi_028,normalized,475.1002666,475.1002666,,no_unit,0,16.2,0,16.2,RJ-97-CD-2631,RJ-97-CD-2631,0,0,0,0
TRP005196,MANDI026,WH-South,24/01/2026 00:43,01-24-2026 01:19 PM,12.6,666.2,km,HR-75-BC-3557,DRV796,track3_transport_logistics.csv,1617,MANDI-026,normalized,666.2,666.2,,no_unit,0,12.6,0,12.6,HR-75-BC-3557,HR-75-BC-3557,0,0,0,0
TRP002086,MANDI006,WH-Central,14/08/2026,08-14-2026 03:29 PM,12.3,448.5055878,miles,rj 73-DF-7214,,track3_transport_logistics.csv,1618,M006,normalized,448.5055878,448.5055878,,no_unit,0,12.3,0,12.3,rj 73-DF-7214,RJ-73-DF-7214,0,1,0,0
TRP003602,MANDI012,WH-West,15-Jun-2026 13:45:46,15-Jun-2026 23:51:46,10.1,293.8463459,miles,UP-34-CD-4804,DRV948,track3_transport_logistics.csv,1619,MANDI012,normalized,293.8463459,293.8463459,,no_unit,0,10.1,0,10.1,UP-34-CD-4804,UP-34-CD-4804,0,0,0,0
TRP008280,MANDI006,WH-East,2026-05-20T10:51:05,20/05/2026 22:15,11.4,633.8 KM,,,,track3_transport_logistics.csv,1620,mandi_006,normalized,633.8 KM,633.8,KM,resolved,0,11.4,0,11.4,,,1,1,0,0
TRP006189,MANDI052,WH-West,01-27-2026 06:38 PM,2026-01-28 16:20:42,21.7,1210.9,km,DL 52 DF 3170,DRV107,track3_transport_logistics.csv,1621,MANDI052,normalized,1210.9,1210.9,,no_unit,0,21.7,0,21.7,DL 52 DF 3170,DL-52-DF-3170,0,0,0,0
TRP009255,MANDI055,WH-East,2026-01-09T12:33:56,2026-01-09 15:15:56,2.7,111.7 KM,,HR 96 AB 3762,DRV179,track3_transport_logistics.csv,1622,MANDI055,normalized,111.7 KM,111.7,KM,resolved,0,2.7,0,2.7,HR 96 AB 3762,HR-96-AB-3762,0,0,0,0
TRP005701,MANDI054,WH-East,2026-05-24 13:31:53,25-May-2026 00:55:53,,552.4,km,hr 33-CD-8663,DRV883,track3_transport_logistics.csv,1623,MANDI-054,normalized,552.4,552.4,,no_unit,0,,0,,hr 33-CD-8663,HR-33-CD-8663,0,0,0,0
TRP000020,MANDI036,WH-Central,2026-07-04T11:40:47,04/07/2026 15:46,,222.9,km,hr 76-DF-7435,DRV124,track3_transport_logistics.csv,1624,MANDI036,normalized,222.9,222.9,,no_unit,0,,0,,hr 76-DF-7435,HR-76-DF-7435,0,0,0,0
TRP007333,MANDI003,WH-West,2026-06-01T08:11:52,02-Jun-2026 05:17:52,,1093.1,km,,DRV879,track3_transport_logistics.csv,1625,003,normalized,1093.1,1093.1,,no_unit,0,,0,,,,1,0,0,0
TRP006002,MANDI025,WH-West,2026-08-16T16:07:04,17-Aug-2026 15:01:04,22.9,1223.1,km,UP 82 DF 9133,,track3_transport_logistics.csv,1626,025,normalized,1223.1,1223.1,,no_unit,0,22.9,0,22.9,UP 82 DF 9133,UP-82-DF-9133,0,1,0,0
TRP003423,MANDI035,Export-Terminal,2026-07-15 04:21:49,07-15-2026 11:57 PM,19.6,1167.8,km,PB 22 DF 8072,DRV930,track3_transport_logistics.csv,1627,MANDI035,normalized,1167.8,1167.8,,no_unit,0,19.6,0,19.6,PB 22 DF 8072,PB-22-DF-8072,0,0,0,0
TRP007632,MANDI011,Export-Terminal,05-15-2026 04:42 AM,2026-05-15 21:00:12,,492.125832,miles,hr 91-DF-1624,DRV502,track3_transport_logistics.csv,1628,mandi_011,normalized,492.125832,492.125832,,no_unit,0,,0,,hr 91-DF-1624,HR-91-DF-1624,0,0,0,0
TRP001600,MANDI049,WH-East,2026-06-14 20:22:42,14-Jun-2026 22:58:42,2.6,121.2,km,HR-22-BC-1706,DRV284,track3_transport_logistics.csv,1629,M049,normalized,121.2,121.2,,no_unit,0,2.6,0,2.6,HR-22-BC-1706,HR-22-BC-1706,0,0,0,0
TRP004066,MANDI032,WH-East,19-Feb-2026 07:13:37,20/02/2026,20.5,933.2,km,,DRV651,track3_transport_logistics.csv,1630,mandi_032,normalized,933.2,933.2,,no_unit,0,20.5,0,20.5,,,1,0,0,0
TRP004979,MANDI037,Export-Terminal,2026-02-11T04:37:37,11/02/2026,4.5,181.7,km,DL 25 BC 4700,DRV582,track3_transport_logistics.csv,1631,mandi_037,normalized,181.7,181.7,,no_unit,0,4.5,0,4.5,DL 25 BC 4700,DL-25-BC-4700,0,0,0,0
TRP006383,MANDI033,Export-Terminal,20-Mar-2026 03:45:03,20/03/2026,13.8,811.6,km,hr 61-CD-5944,DRV844,track3_transport_logistics.csv,1632,MANDI033,normalized,811.6,811.6,,no_unit,0,13.8,0,13.8,hr 61-CD-5944,HR-61-CD-5944,0,0,0,0
TRP007721,MANDI046,Export-Terminal,13-Mar-2026 18:41:40,14-Mar-2026 12:23:40,17.7,882.1,km,,DRV759,track3_transport_logistics.csv,1633,mandi046,normalized,882.1,882.1,,no_unit,0,17.7,0,17.7,,,1,0,0,0
TRP008432,MANDI022,WH-Central,03/05/2026 23:02,04-May-2026 14:26:44,15.4,912.6,km,up 12-CD-7920,DRV319,track3_transport_logistics.csv,1635,MANDI-022,normalized,912.6,912.6,,no_unit,0,15.4,0,15.4,up 12-CD-7920,UP-12-CD-7920,0,0,0,0
TRP002849,MANDI038,WH-South,2026-08-22 16:12:40,22/08/2026,5.8,177.15287210000002,miles,DL 49 BC 5203,DRV489,track3_transport_logistics.csv,1636,MANDI-038,normalized,177.15287210000002,177.15287210000002,,no_unit,0,5.8,0,5.8,DL 49 BC 5203,DL-49-BC-5203,0,0,0,0
TRP005747,MANDI019,WH-South,2026-02-20 21:08:25,02-20-2026 11:26 PM,,133.1,km,RJ23-DF-5154,DRV434,track3_transport_logistics.csv,1637,mandi_019,normalized,133.1,133.1,,no_unit,0,,0,,RJ23-DF-5154,RJ23-DF-5154,0,0,0,0
TRP001262,MANDI038,WH-South,2026-08-11T02:56:32,2026-08-12T01:20:32,22.4,909.8,km,UP-41-BC-3854,DRV884,track3_transport_logistics.csv,1638,MANDI038,normalized,909.8,909.8,,no_unit,0,22.4,0,22.4,UP-41-BC-3854,UP-41-BC-3854,0,0,0,0
TRP009516,MANDI005,WH-East,01/01/2026,2026-01-02 12:05:13,21.1,1127.4,km,DL-24-AB-5154,DRV972,track3_transport_logistics.csv,1639,MANDI005,normalized,1127.4,1127.4,,no_unit,0,21.1,0,21.1,DL-24-AB-5154,DL-24-AB-5154,0,0,0,0
TRP000810,MANDI009,WH-East,04-13-2026 05:44 AM,04-13-2026 01:38 PM,7.9,210.644769,miles,hr 88-CD-6620,,track3_transport_logistics.csv,1640,MANDI-009,normalized,210.644769,210.644769,,no_unit,0,7.9,0,7.9,hr 88-CD-6620,HR-88-CD-6620,0,1,0,0
TRP003061,MANDI036,WH-South,24/07/2026,2026-07-25T02:48:53,-22.6,1185.0,km,hr 72-BC-4676,DRV575,track3_transport_logistics.csv,1642,MANDI-036,normalized,1185.0,1185.0,,no_unit,0,-22.6,1,,hr 72-BC-4676,HR-72-BC-4676,0,0,0,0
TRP007963,MANDI055,WH-East,23-Jan-2026 07:57:02,01-24-2026 03:21 AM,19.4,804.4,km,RJ-21-BC-2828,DRV113,track3_transport_logistics.csv,1643,mandi055,normalized,804.4,804.4,,no_unit,0,19.4,0,19.4,RJ-21-BC-2828,RJ-21-BC-2828,0,0,0,0
TRP005929,MANDI019,WH-East,04-01-2026 05:30 AM,04-02-2026 01:48 AM,20.3,816.4,km,RJ-88-CD-8838,DRV640,track3_transport_logistics.csv,1644,MANDI019,normalized,816.4,816.4,,no_unit,0,20.3,0,20.3,RJ-88-CD-8838,RJ-88-CD-8838,0,0,0,0
TRP004790,MANDI004,WH-West,06-28-2026 01:27 PM,2026-06-29 10:51:35,21.4,1138.8,km,,DRV276,track3_transport_logistics.csv,1645,MANDI004,normalized,1138.8,1138.8,,no_unit,0,21.4,0,21.4,,,1,0,0,0
TRP003781,MANDI047,WH-North,2026-02-01T05:56:23,2026-02-02 01:56:23,20.0,906.1,km,UP-82-AB-9496,DRV395,track3_transport_logistics.csv,1646,mandi_047,normalized,906.1,906.1,,no_unit,0,20.0,0,20.0,UP-82-AB-9496,UP-82-AB-9496,0,0,0,0
TRP003544,MANDI031,WH-East,02-22-2026 03:02 AM,2026-02-22 08:38:51,5.6,237.2,km,UP68-AB-5821,DRV768,track3_transport_logistics.csv,1647,mandi_031,normalized,237.2,237.2,,no_unit,0,5.6,0,5.6,UP68-AB-5821,UP68-AB-5821,0,0,0,0
TRP008056,MANDI024,Export-Terminal,2026-01-01 06:35:21,01-01-2026 09:53 PM,-15.3,789.2,km,UP-11-AB-2079,DRV178,track3_transport_logistics.csv,1648,MANDI024,normalized,789.2,789.2,,no_unit,0,-15.3,1,,UP-11-AB-2079,UP-11-AB-2079,0,0,0,0
TRP009251,MANDI051,WH-West,01/08/2026,01/08/2026 11:43,2.3,115.6,km,HR10-AB-4424,DRV733,track3_transport_logistics.csv,1649,MANDI051,normalized,115.6,115.6,,no_unit,0,2.3,0,2.3,HR10-AB-4424,HR10-AB-4424,0,0,0,0
TRP001143,MANDI052,Export-Terminal,2026-03-14T17:49:44,2026-03-15T09:25:44,15.6,935.6,km,,DRV833,track3_transport_logistics.csv,1650,MANDI052,normalized,935.6,935.6,,no_unit,0,15.6,0,15.6,,,1,0,0,0
TRP007146,MANDI054,WH-East,2026-04-01 14:16:46,,10.1 hrs,542.1,km,HR32-DF-5704,DRV454,track3_transport_logistics.csv,1651,mandi_054,normalized,542.1,542.1,,no_unit,0,10.1 hrs,0,,HR32-DF-5704,HR32-DF-5704,0,0,1,0
TRP004330,MANDI014,WH-South,03/01/2026 22:36,2026-01-04 07:54:37,9.3,514.8 KM,,RJ-92-BC-2157,DRV223,track3_transport_logistics.csv,1652,mandi014,normalized,514.8 KM,514.8,KM,resolved,0,9.3,0,9.3,RJ-92-BC-2157,RJ-92-BC-2157,0,0,0,0
TRP004919,MANDI040,WH-South,2026-02-13T00:02:01,13/02/2026 08:44,8.7 hrs,354.3,km,rj 79-BC-7828,DRV572,track3_transport_logistics.csv,1653,MANDI040,normalized,354.3,354.3,,no_unit,0,8.7 hrs,0,,rj 79-BC-7828,RJ-79-BC-7828,0,0,0,0
TRP002957,MANDI016,WH-West,31/01/2026 07:52,,4.8,205.2,km,UP 21 DF 3675,DRV850,track3_transport_logistics.csv,1654,M016,normalized,205.2,205.2,,no_unit,0,4.8,0,4.8,UP 21 DF 3675,UP-21-DF-3675,0,0,1,0
TRP008405,MANDI041,WH-North,2026-04-08 01:34:20,08/04/2026 05:10,3.6,191.7,km,HR90-CD-7953,DRV729,track3_transport_logistics.csv,1655,MANDI041,normalized,191.7,191.7,,no_unit,0,3.6,0,3.6,HR90-CD-7953,HR90-CD-7953,0,0,0,0
TRP005439,MANDI031,WH-West,03-16-2026 07:07 AM,,17.6,630.9401134,miles,,,track3_transport_logistics.csv,1656,mandi_031,normalized,630.9401134,630.9401134,,no_unit,0,17.6,0,17.6,,,1,1,1,0
TRP002448,MANDI004,WH-South,2026-09-01T09:19:01,01/09/2026 19:19,10.0,520.9,km,PB-94-DF-2616,DRV428,track3_transport_logistics.csv,1658,mandi004,normalized,520.9,520.9,,no_unit,0,10.0,0,10.0,PB-94-DF-2616,PB-94-DF-2616,0,0,0,0
TRP003746,MANDI021,WH-East,19-Feb-2026 03:42:12,19/02/2026 21:42,18.0,511.2640588,miles,,DRV403,track3_transport_logistics.csv,1659,mandi021,normalized,511.2640588,511.2640588,,no_unit,0,18.0,0,18.0,,,1,0,0,0
TRP003127,MANDI057,WH-South,19/06/2026,2026-06-19T05:55:29,5.1,303.6,km,DL-51-CD-7765,DRV684,track3_transport_logistics.csv,1660,MANDI057,normalized,303.6,303.6,,no_unit,0,5.1,0,5.1,DL-51-CD-7765,DL-51-CD-7765,0,0,0,0
TRP002614,MANDI002,WH-East,08-09-2026 05:06 AM,2026-08-09T22:36:45,17.5,834.5,km,HR-51-CD-7791,DRV858,track3_transport_logistics.csv,1661,MANDI002,normalized,834.5,834.5,,no_unit,0,17.5,0,17.5,HR-51-CD-7791,HR-51-CD-7791,0,0,0,0
TRP002795,MANDI008,WH-East,04-26-2026 12:40 PM,2026-04-26T21:04:44,8.4,453.2 KM,,rj 83-BC-9171,DRV423,track3_transport_logistics.csv,1662,MANDI008,normalized,453.2 KM,453.2,KM,resolved,0,8.4,0,8.4,rj 83-BC-9171,RJ-83-BC-9171,0,0,0,0
TRP002424,MANDI008,Export-Terminal,04/06/2026 11:59,06-05-2026 12:47 AM,12.8,551.7,km,RJ 39 BC 8822,DRV866,track3_transport_logistics.csv,1663,MANDI-008,normalized,551.7,551.7,,no_unit,0,12.8,0,12.8,RJ 39 BC 8822,RJ-39-BC-8822,0,0,0,0
TRP007611,MANDI044,WH-South,04-Aug-2026 15:54:04,08-04-2026 08:48 PM,4.9,165.4089602,miles,dl 28-DF-9974,,track3_transport_logistics.csv,1664,mandi_044,normalized,165.4089602,165.4089602,,no_unit,0,4.9,0,4.9,dl 28-DF-9974,DL-28-DF-9974,0,1,0,0
TRP008998,MANDI008,Export-Terminal,02-06-2026 02:53 PM,2026-02-07 07:35:05,16.7,690.9,km,PB44-BC-4034,DRV117,track3_transport_logistics.csv,1665,MANDI008,normalized,690.9,690.9,,no_unit,0,16.7,0,16.7,PB44-BC-4034,PB44-BC-4034,0,0,0,0
TRP007007,MANDI014,Export-Terminal,02-17-2026 12:42 AM,2026-02-17T20:06:58,19.4,890.9 KM,,PB 56 CD 5991,DRV100,track3_transport_logistics.csv,1666,MANDI014,normalized,890.9 KM,890.9,KM,resolved,0,19.4,0,19.4,PB 56 CD 5991,PB-56-CD-5991,0,0,0,0
TRP007368,MANDI011,WH-Central,2026-05-09 01:51:38,09/05/2026,17.4,769.5,km,PB-28-AB-9941,DRV573,track3_transport_logistics.csv,1667,MANDI011,normalized,769.5,769.5,,no_unit,0,17.4,0,17.4,PB-28-AB-9941,PB-28-AB-9941,0,0,0,0
TRP000621,MANDI034,WH-South,22-Mar-2026 04:05:04,2026-03-22 11:41:04,-7.6,327.2,km,RJ 47 AB 5980,,track3_transport_logistics.csv,1668,034,normalized,327.2,327.2,,no_unit,0,-7.6,1,,RJ 47 AB 5980,RJ-47-AB-5980,0,1,0,0
TRP007473,MANDI053,WH-Central,2026-04-25 03:03:07,25/04/2026,9.3,457.3,km,PB-58-DF-3248,DRV765,track3_transport_logistics.csv,1669,MANDI053,normalized,457.3,457.3,,no_unit,0,9.3,0,9.3,PB-58-DF-3248,PB-58-DF-3248,0,0,0,0
TRP006153,MANDI038,WH-South,22-Jul-2026 14:27:38,22/07/2026 17:39,3.2,135.0,km,PB88-CD-9201,,track3_transport_logistics.csv,1670,MANDI-038,normalized,135.0,135.0,,no_unit,0,3.2,0,3.2,PB88-CD-9201,PB88-CD-9201,0,1,0,0
TRP004095,MANDI036,WH-North,2026-01-11 14:38:35,11-Jan-2026 23:32:35,8.9,392.1,km,pb 35-BC-8697,DRV118,track3_transport_logistics.csv,1671,mandi_036,normalized,392.1,392.1,,no_unit,0,8.9,0,8.9,pb 35-BC-8697,PB-35-BC-8697,0,0,0,0
TRP002665,MANDI017,WH-East,2026-08-30T06:05:56,30/08/2026,7.8,381.9 KM,,DL-57-CD-7763,DRV214,track3_transport_logistics.csv,1672,MANDI-017,normalized,381.9 KM,381.9,KM,resolved,0,7.8,0,7.8,DL-57-CD-7763,DL-57-CD-7763,0,0,0,0
TRP003835,MANDI033,Export-Terminal,09-05-2026 03:32 PM,,16.5,769.6 KM,,PB49-DF-4578,DRV224,track3_transport_logistics.csv,1673,mandi_033,normalized,769.6 KM,769.6,KM,resolved,0,16.5,0,16.5,PB49-DF-4578,PB49-DF-4578,0,0,1,0
TRP003626,MANDI046,WH-North,2026-03-09 15:20:22,2026-03-10 04:02:22,12.7,527.9,km,RJ-64-CD-9834,DRV322,track3_transport_logistics.csv,1674,mandi046,normalized,527.9,527.9,,no_unit,0,12.7,0,12.7,RJ-64-CD-9834,RJ-64-CD-9834,0,0,0,0
TRP001047,MANDI048,WH-North,05/01/2026,06/01/2026 10:37,13.2,678.4,km,RJ-17-BC-8140,DRV327,track3_transport_logistics.csv,1675,MANDI-048,normalized,678.4,678.4,,no_unit,0,13.2,0,13.2,RJ-17-BC-8140,RJ-17-BC-8140,0,0,0,0
TRP006281,MANDI020,WH-West,02/06/2026 23:50,06-03-2026 06:20 PM,-18.5,883.6,km,UP-20-AB-8620,DRV876,track3_transport_logistics.csv,1676,MANDI020,normalized,883.6,883.6,,no_unit,0,-18.5,1,,UP-20-AB-8620,UP-20-AB-8620,0,0,0,0
TRP008711,MANDI042,WH-West,10/06/2026 22:09,2026-06-11 18:03:01,19.9,866.9 KM,,PB 97 DF 9509,,track3_transport_logistics.csv,1677,MANDI042,normalized,866.9 KM,866.9,KM,resolved,0,19.9,0,19.9,PB 97 DF 9509,PB-97-DF-9509,0,1,0,0
TRP002875,MANDI048,WH-Central,06/02/2026 16:57,2026-02-06T20:51:11,3.9,208.4,km,RJ-55-BC-2354,DRV456,track3_transport_logistics.csv,1678,M048,normalized,208.4,208.4,,no_unit,0,3.9,0,3.9,RJ-55-BC-2354,RJ-55-BC-2354,0,0,0,0
TRP001569,MANDI045,WH-North,01-01-2026 08:42 PM,2026-01-02T19:42:09,23.0 hrs,824.2486315,miles,,DRV760,track3_transport_logistics.csv,1679,mandi_045,normalized,824.2486315,824.2486315,,no_unit,0,23.0 hrs,0,,,,1,0,0,0
TRP000463,MANDI007,WH-South,12/04/2026 23:27,2026-04-13 06:03:48,6.6,273.1,km,DL-24-AB-2988,DRV536,track3_transport_logistics.csv,1680,MANDI-007,normalized,273.1,273.1,,no_unit,0,6.6,0,6.6,DL-24-AB-2988,DL-24-AB-2988,0,0,0,0
TRP000744,MANDI024,WH-Central,11/08/2026,12/08/2026,17.8,905.1,km,HR 45 CD 3630,DRV835,track3_transport_logistics.csv,1681,mandi024,normalized,905.1,905.1,,no_unit,0,17.8,0,17.8,HR 45 CD 3630,HR-45-CD-3630,0,0,0,0
TRP000223,MANDI056,WH-Central,05-17-2026 08:28 PM,18/05/2026 07:16,10.8 hrs,608.3,km,UP-63-AB-8666,,track3_transport_logistics.csv,1682,MANDI056,normalized,608.3,608.3,,no_unit,0,10.8 hrs,0,,UP-63-AB-8666,UP-63-AB-8666,0,1,0,0
TRP009412,MANDI057,WH-South,2026-02-18T07:35:36,2026-02-18 16:05:36,8.5,275.9508611,miles,UP 20 BC 5487,DRV981,track3_transport_logistics.csv,1683,MANDI057,normalized,275.9508611,275.9508611,,no_unit,0,8.5,0,8.5,UP 20 BC 5487,UP-20-BC-5487,0,0,0,0
TRP001881,MANDI021,WH-Central,2026-07-06T12:55:00,2026-07-07 04:19:00,15.4,908.9,km,PB-29-AB-3793,,track3_transport_logistics.csv,1684,mandi021,normalized,908.9,908.9,,no_unit,0,15.4,0,15.4,PB-29-AB-3793,PB-29-AB-3793,0,1,0,0
TRP000626,MANDI020,Export-Terminal,15/01/2026 12:42,01-15-2026 06:12 PM,5.5,248.2,km,,DRV452,track3_transport_logistics.csv,1685,MANDI020,normalized,248.2,248.2,,no_unit,0,5.5,0,5.5,,,1,0,0,0
TRP002076,MANDI029,WH-North,10-Feb-2026 14:52:55,11-Feb-2026 08:52:55,18.0,937.6,km,pb 15-AB-6707,,track3_transport_logistics.csv,1686,MANDI029,normalized,937.6,937.6,,no_unit,0,18.0,0,18.0,pb 15-AB-6707,PB-15-AB-6707,0,1,0,0
TRP002099,MANDI037,Export-Terminal,07-23-2026 10:33 AM,23/07/2026 23:21,12.8,746.5,km,DL-62-DF-1725,DRV665,track3_transport_logistics.csv,1687,MANDI037,normalized,746.5,746.5,,no_unit,0,12.8,0,12.8,DL-62-DF-1725,DL-62-DF-1725,0,0,0,0
TRP007946,MANDI016,Export-Terminal,2026-02-01 07:57:36,01/02/2026 17:57,10.0,442.0,km,hr 94-DF-9804,DRV233,track3_transport_logistics.csv,1688,mandi_016,normalized,442.0,442.0,,no_unit,0,10.0,0,10.0,hr 94-DF-9804,HR-94-DF-9804,0,0,0,0
TRP003330,MANDI035,WH-North,04-Feb-2026 11:58:52,05/02/2026 09:22,21.4,632.9906377,miles,,DRV289,track3_transport_logistics.csv,1689,mandi_035,normalized,632.9906377,632.9906377,,no_unit,0,21.4,0,21.4,,,1,0,0,0
TRP008529,MANDI015,WH-West,2026-01-14 20:50:45,2026-01-15 12:08:45,15.3,841.0 KM,,hr 31-DF-6743,DRV923,track3_transport_logistics.csv,1690,MANDI015,normalized,841.0 KM,841.0,KM,resolved,0,15.3,0,15.3,hr 31-DF-6743,HR-31-DF-6743,0,0,0,0
TRP005596,MANDI034,WH-West,01/08/2026 05:33,2026-08-01 10:15:41,4.7,221.9,km,PB-72-BC-7364,DRV178,track3_transport_logistics.csv,1691,MANDI034,normalized,221.9,221.9,,no_unit,0,4.7,0,4.7,PB-72-BC-7364,PB-72-BC-7364,0,0,0,0
TRP008217,MANDI002,WH-Central,31-Aug-2026 00:46:57,2026-08-31T13:58:57,13.2,543.8,km,hr 31-BC-7291,DRV931,track3_transport_logistics.csv,1692,mandi_002,normalized,543.8,543.8,,no_unit,0,13.2,0,13.2,hr 31-BC-7291,HR-31-BC-7291,0,0,0,0
TRP004694,MANDI011,Export-Terminal,08-29-2026 07:46 PM,30/08/2026,12.0,434.89756289999997,miles,HR-76-AB-1118,DRV442,track3_transport_logistics.csv,1693,MANDI011,normalized,434.89756289999997,434.89756289999997,,no_unit,0,12.0,0,12.0,HR-76-AB-1118,HR-76-AB-1118,0,0,0,0
TRP008875,MANDI051,WH-East,2026-04-11T04:16:37,2026-04-11 16:34:37,12.3,633.9,km,UP-48-AB-1808,DRV696,track3_transport_logistics.csv,1695,MANDI051,normalized,633.9,633.9,,no_unit,0,12.3,0,12.3,UP-48-AB-1808,UP-48-AB-1808,0,0,0,0
TRP007467,MANDI034,WH-West,2026-04-12T18:22:20,,22.1,1231.1,km,HR 17 AB 9397,DRV571,track3_transport_logistics.csv,1696,M034,normalized,1231.1,1231.1,,no_unit,0,22.1,0,22.1,HR 17 AB 9397,HR-17-AB-9397,0,0,1,0
TRP002587,MANDI020,Export-Terminal,2026-06-15T17:27:09,2026-06-16 09:15:09,15.8,827.6,km,RJ83-DF-4685,DRV312,track3_transport_logistics.csv,1697,mandi_020,normalized,827.6,827.6,,no_unit,0,15.8,0,15.8,RJ83-DF-4685,RJ83-DF-4685,0,0,0,0
TRP004031,MANDI034,WH-South,23-Jul-2026 14:43:03,2026-07-24T03:43:03,13.0,727.9,km,UP-19-BC-8686,DRV193,track3_transport_logistics.csv,1698,MANDI-034,normalized,727.9,727.9,,no_unit,0,13.0,0,13.0,UP-19-BC-8686,UP-19-BC-8686,0,0,0,0
TRP000354,MANDI053,WH-Central,18/01/2026 18:47,01-19-2026 06:59 AM,12.2,420.17107020000003,miles,UP 30 BC 5706,DRV128,track3_transport_logistics.csv,1699,MANDI053,normalized,420.17107020000003,420.17107020000003,,no_unit,0,12.2,0,12.2,UP 30 BC 5706,UP-30-BC-5706,0,0,0,0
TRP003690,MANDI010,WH-West,08-28-2026 02:38 PM,2026-08-28T18:02:46,3.4,126.01403880000001,miles,,DRV565,track3_transport_logistics.csv,1700,010,normalized,126.01403880000001,126.01403880000001,,no_unit,0,3.4,0,3.4,,,1,0,0,0
TRP000457,MANDI010,WH-Central,30/03/2026 07:14,30-Mar-2026 11:14:22,4.0,143.41242680000002,miles,RJ-64-BC-4117,DRV773,track3_transport_logistics.csv,1701,MANDI010,normalized,143.41242680000002,143.41242680000002,,no_unit,0,4.0,0,4.0,RJ-64-BC-4117,RJ-64-BC-4117,0,0,0,0
TRP005187,MANDI021,WH-East,06-01-2026 07:10 PM,02/06/2026 04:16,9.1,401.0,km,DL 16 DF 7610,DRV868,track3_transport_logistics.csv,1702,mandi021,normalized,401.0,401.0,,no_unit,0,9.1,0,9.1,DL 16 DF 7610,DL-16-DF-7610,0,0,0,0
TRP003762,MANDI050,WH-West,22-Jul-2026 02:02:42,22/07/2026,19.0,795.9,km,PB 92 DF 1629,DRV730,track3_transport_logistics.csv,1703,MANDI050,normalized,795.9,795.9,,no_unit,0,19.0,0,19.0,PB 92 DF 1629,PB-92-DF-1629,0,0,0,0
TRP000240,MANDI047,Export-Terminal,13/06/2026 06:25,13/06/2026,16.0,879.4,km,DL 26 AB 1059,DRV361,track3_transport_logistics.csv,1704,MANDI047,normalized,879.4,879.4,,no_unit,0,16.0,0,16.0,DL 26 AB 1059,DL-26-AB-1059,0,0,0,0
TRP003106,MANDI012,WH-Central,20-Jun-2026 17:52:49,21/06/2026,6.6,347.0,km,,DRV622,track3_transport_logistics.csv,1705,MANDI012,normalized,347.0,347.0,,no_unit,0,6.6,0,6.6,,,1,0,0,0
TRP009328,MANDI017,WH-South,16/03/2026 10:23,2026-03-17T06:29:21,20.1,1179.0,km,pb 87-BC-6213,DRV740,track3_transport_logistics.csv,1706,MANDI-017,normalized,1179.0,1179.0,,no_unit,0,20.1,0,20.1,pb 87-BC-6213,PB-87-BC-6213,0,0,0,0
TRP002821,MANDI020,WH-North,29-Jan-2026 00:21:00,2026-01-29T07:15:00,6.9,341.9,km,DL74-AB-5683,DRV608,track3_transport_logistics.csv,1707,MANDI020,normalized,341.9,341.9,,no_unit,0,6.9,0,6.9,DL74-AB-5683,DL74-AB-5683,0,0,0,0
TRP003799,MANDI036,WH-South,01-17-2026 01:16 AM,2026-01-17 05:04:06,3.8,98.0523438,miles,,DRV299,track3_transport_logistics.csv,1708,MANDI036,normalized,98.0523438,98.0523438,,no_unit,0,3.8,0,3.8,,,1,0,0,0
TRP008022,MANDI010,WH-East,21/08/2026 13:14,2026-08-21T19:32:02,6.3,213.8758982,miles,RJ86-AB-2763,DRV261,track3_transport_logistics.csv,1709,MANDI010,normalized,213.8758982,213.8758982,,no_unit,0,6.3,0,6.3,RJ86-AB-2763,RJ86-AB-2763,0,0,0,0
TRP003102,MANDI012,WH-West,26/05/2026 16:02,26/05/2026 22:02,6.0,316.0,km,,DRV375,track3_transport_logistics.csv,1710,M012,normalized,316.0,316.0,,no_unit,0,6.0,0,6.0,,,1,0,0,0
TRP006074,MANDI014,WH-South,2026-03-08 06:45:44,03-08-2026 12:15 PM,5.5 hrs,237.5,km,RJ-88-BC-2235,,track3_transport_logistics.csv,1711,MANDI-014,normalized,237.5,237.5,,no_unit,0,5.5 hrs,0,,RJ-88-BC-2235,RJ-88-BC-2235,0,1,0,0
TRP006538,MANDI049,WH-West,29-May-2026 07:37:05,05-29-2026 05:31 PM,9.9,552.1 KM,,,DRV316,track3_transport_logistics.csv,1712,mandi_049,normalized,552.1 KM,552.1,KM,resolved,0,9.9,0,9.9,,,1,0,0,0
